english	translation	category	sub_category	source
Switch tab	Sekmeyi degistir	actions	menu	
Configure filter	Filtreyi yapilandir	actions	menu	
<colNum0>Game:</col> Clear history		actions	menu	
<colNum0>Game:</col> Filter		actions	menu	
Setup your autochat	Otomatik sohbetini ayarla	actions	menu	
Filter public chat	Genel sohbeti filtrele	actions	menu	
<colNum0>Public:</col> Clear history		actions	menu	
<colNum0>Public:</col> Hide		actions	menu	
<colNum0>Public:</col> Show none		actions	menu	
<colNum0>Public:</col> Show friends		actions	menu	
<colNum0>Public:</col> Show standard		actions	menu	
<colNum0>Public:</col> Show autochat		actions	menu	
<colNum0>Private:</col> Clear history		actions	menu	
<colNum0>Private:</col> Show none		actions	menu	
<colNum0>Private:</col> Show friends		actions	menu	
<colNum0>Private:</col> Show all		actions	menu	
<colNum0>Channel:</col> Clear history		actions	menu	
<colNum0>Channel:</col> Show none		actions	menu	
<colNum0>Channel:</col> Show friends		actions	menu	
<colNum0>Channel:</col> Show all		actions	menu	
<colNum0>Clan:</col> Clear history		actions	menu	
<colNum0>Clan:</col> Show none		actions	menu	
<colNum0>Clan:</col> Show friends		actions	menu	
<colNum0>Clan:</col> Show all		actions	menu	
<colNum0>Group:</col> Clear history		actions	menu	
<colNum0>Group:</col> Show none		actions	menu	
<colNum0>Group:</col> Show friends		actions	menu	
<colNum0>Group:</col> Show all		actions	menu	
<colNum0>Trade:</col> Clear history		actions	menu	
<colNum0>Trade:</col> Show none		actions	menu	
<colNum0>Trade:</col> Show friends		actions	menu	
<colNum0>Trade:</col> Show all		actions	menu	
Report game bug	Oyun hatasini bildir	actions	menu	
Report abuse	Kötüye kullanimi bildir	actions	menu	
Combat Options	Savas Secenekleri	actions	menu	
Skills	Beceriler	actions	menu	
Achievement Diaries	Basari Günlükleri	actions	menu	
Inventory	Envanter	actions	menu	
Worn Equipment	Giyilen Ekipmanlar	actions	menu	
Enable prayer reordering	Dua siralamasini etkinlestir	actions	menu	
Disable prayer filtering	Dua filtrelemeyi devre disi birak	actions	menu	
Prayer	Prayer	actions	menu	
Enable spell reordering	Büyü siralamasini etkinlestir	actions	menu	
Disable spell filtering	Büyü filtrelemeyi devre disi birak	actions	menu	
Magic	Büyü	actions	menu	
Friends List	Arkadas Listesi	actions	menu	
Account Management	Hesap Yönetimi	actions	menu	
Ironman Group	Ironman Grubu	actions	menu	
Settings	Ayarlar	actions	menu	
Emotes	Ifadeler	actions	menu	
Music Player	Müzik Calar	actions	menu	
Logout	Çikis	actions	menu	
Look West	Batiya bak	actions	menu	
Look South	Güneye bak	actions	menu	
Look East	Doguya bak	actions	menu	
Look North	Kuzeye bak	actions	menu	
Setup	Ayarlar	actions	menu	
Hide	Gizle	actions	menu	
Show	Göster	actions	menu	
Activate	Etkinlestir	actions	menu	
Toggle Run	Kos	actions	menu	
Use	Kullan	actions	menu	
Bond Pouch	Bond Cantasi	actions	menu	
Open Store	Magazayi ac	actions	menu	
Clear	Temizle	actions	menu	
Import	Ice aktar	actions	menu	
Export	Disa aktar	actions	menu	
Fullscreen <colNum0>World Map</col>	Tam ekran <colNum0>Dünya Haritasi</col>	actions	menu	
Floating <colNum0>World Map</col>	Yüzen <colNum0>Dünya Haritasi</col>	actions	menu	
DPS	DPS	actions	menu	
Search	Arama	actions	menu	
Lookup	Ara	actions	menu	
Auto retaliate	Otomatik misilleme	actions	menu	combatOptionsTab
Use <colNum0>Special Attack</col>		actions	menu	combatOptionsTab
Choose spell	Büyü Sec	actions	menu	combatOptionsTab
Focus	Odaklan	actions	menu	combatOptionsTab
Wiki	Wiki	actions	menu	
Add to canvas	Tuval'e Ekle	actions	menu	
View <colNum0>Attack</col> guide		actions	menu	skillsTab
View <colNum0>Hitpoints</col> guide		actions	menu	skillsTab
View <colNum0>Mining</col> guide		actions	menu	skillsTab
View <colNum0>Strength</col> guide		actions	menu	skillsTab
View <colNum0>Agility</col> guide		actions	menu	skillsTab
View <colNum0>Smithing</col> guide		actions	menu	skillsTab
View <colNum0>Defence</col> guide		actions	menu	skillsTab
View <colNum0>Herblore</col> guide		actions	menu	skillsTab
View <colNum0>Fishing</col> guide		actions	menu	skillsTab
View <colNum0>Ranged</col> guide		actions	menu	skillsTab
View <colNum0>Thieving</col> guide		actions	menu	skillsTab
View <colNum0>Cooking</col> guide		actions	menu	skillsTab
View <colNum0>Prayer</col> guide		actions	menu	skillsTab
View <colNum0>Crafting</col> guide		actions	menu	skillsTab
View <colNum0>Firemaking</col> guide		actions	menu	skillsTab
View <colNum0>Magic</col> guide		actions	menu	skillsTab
View <colNum0>Fletching</col> guide		actions	menu	skillsTab
View <colNum0>Woodcutting</col> guide		actions	menu	skillsTab
View <colNum0>Runecraft</col> guide		actions	menu	skillsTab
View <colNum0>Slayer</col> guide		actions	menu	skillsTab
View <colNum0>Farming</col> guide		actions	menu	skillsTab
View <colNum0>Construction</col> guide		actions	menu	skillsTab
View <colNum0>Hunter</col> guide		actions	menu	skillsTab
Character Summary	Karakter Özeti	actions	menu	characterSummaryTab
Achievement Diaries	Basari Günlükleri	actions	menu	characterSummaryTab
Quest List	Görev Listesi	actions	menu	characterSummaryTab
Character Summary	Karakter Özeti	actions	menu	achievementDiaryTab
Achievement Diaries	Basari Günlükleri	actions	menu	achievementDiaryTab
Quest List	Görev Listesi	actions	menu	achievementDiaryTab
Character Summary	Karakter Özeti	actions	menu	questListTab
Achievement Diaries	Basari Günlükleri	actions	menu	questListTab
Quest List	Görev Listesi	actions	menu	questListTab
Character Summary	Karakter Özeti	actions	menu	
Quest List	Görev Listesi	actions	menu	
Rewards	Ödüller	actions	menu	characterSummaryTab
Tasks	Görevler	actions	menu	characterSummaryTab
Bosses	Bosslar	actions	menu	characterSummaryTab
Overview	Genel Bakis	actions	menu	characterSummaryTab
Collection Log	Koleksiyon Günlügü	actions	menu	characterSummaryTab
Collection Overview	Koleksiyon Genel Bakis	actions	menu	characterSummaryTab
Reveal	Göster	actions	menu	characterSummaryTab
Hide	Gizle	actions	menu	characterSummaryTab
Open	Ac	actions	menu	questListTab
Close	Kapat	actions	menu	questListTab
Start Quest Helper	Görev Yardimcisi Baslat	actions	menu	questListTab
Open wiki quick guide:	Wiki hizli kilavuzunu ac:	actions	menu	questListTab
Open wiki guide:	Wiki kilavuzunu ac:	actions	menu	questListTab
Show on map:	Haritada göster:	actions	menu	questListTab
Read journal:	Günlügü oku:	actions	menu	questListTab
Start Helper	Yardimciyi baslat	actions	menu	achievementDiaryTab
Wiki <colNum0>Ardougne Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Ardougne Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Desert Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Desert Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Falador Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Falador Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Fremennik Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Fremennik Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Kandarin Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Kandarin Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Karamja Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Karamja Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Kourend & Kebos Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Kourend & Kebos Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Lumbridge & Draynor Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Lumbridge & Draynor Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Morytania Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Morytania Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Varrock Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Varrock Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Western Provinces Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Western Provinces Journal</col>		actions	menu	achievementDiaryTab
Wiki <colNum0>Wilderness Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Wilderness Journal</col>		actions	menu	achievementDiaryTab
View equipment stats	Ekipman istatistiklerini görüntüle	actions	menu	wornEquipmentTab
View guide prices	Kilavuz fiyatlarini görüntüle	actions	menu	wornEquipmentTab
View items kept on death	Ölümde saklanan ögeleri görüntüle	actions	menu	wornEquipmentTab
Call follower	Takipciyi cagir	actions	menu	wornEquipmentTab
Disable prayer reordering	Prayer siralamasini devre disi birak	actions	menu	
Enable prayer filtering	Dua filtrelemeyi etkinlestir	actions	menu	
Disable spell reordering	Büyü siralamasini devre disi birak	actions	menu	
Enable spell filtering	Büyü filtrelemeyi etkinlestir	actions	menu	
Show notifications	Bildirimleri göster	actions	menu	
Add Note	Not ekle	actions	menu	
Hide notifications	Bildirimleri gizle	actions	menu	
Delete	Sil	actions	menu	friendsTab
Message	Mesaj	actions	menu	friendsTab
View Ignore List	Yoksayma listesini görüntüle	actions	menu	friendsTab
Add Friend	Arkadas ekle	actions	menu	friendsTab
Delete Friend	Arkadasi sil	actions	menu	friendsTab
Hop-to	Hop-to	actions	menu	friendsTab
View Friends List	Arkadas listesini görüntüle	actions	menu	ignoreTab
Delete	Sil	actions	menu	ignoreTab
Add Name	Ad ekle	actions	menu	ignoreTab
Delete Name	Adi sil	actions	menu	ignoreTab
Account	Hesap	actions	menu	accountManagementTab
Community	Topluluk	actions	menu	accountManagementTab
Useful Links	Faydali Baglantilar	actions	menu	accountManagementTab
Open Store	Magazayi Ac	actions	menu	accountManagementTab
Bond Pouch	Tahvil Cüzdani	actions	menu	accountManagementTab
View Inbox	Gelen Kutusunu Görüntüle	actions	menu	accountManagementTab
Name Changer	Isim Degistirici	actions	menu	accountManagementTab
View History	Gecmisi Görüntüle	actions	menu	accountManagementTab
View Newspost	Gazete Yazisini Görüntüle	actions	menu	accountManagementTab
View Archive	Arsivi Görüntüle	actions	menu	accountManagementTab
Open	Aç	actions	menu	accountManagementTab
Settings	Ayarlar	actions	menu	groupTab
Refresh	Yenile	actions	menu	groupTab
Join	Katil	actions	menu	groupTab
Setup	Kurulum	actions	menu	groupTab
Find	Bul	actions	menu	groupTab
Open	Aç	actions	menu	groupTab
Add friend	Arkadas Ekle	actions	menu	groupTab
Add ignore	Yoksay Ekle	actions	menu	groupTab
Teleport	Isinlan	actions	menu	groupTab
Select	Seç	actions	menu	groupTab
Join <colNum0><!ANY_TRANSLATED0></col> channel	<colNum0><!ANY_TRANSLATED0></col> kanalina katil	actions	menu	groupTab
Leave <colNum0><!ANY_TRANSLATED0></col> channel	<colNum0><!ANY_TRANSLATED0></col> kanalindan ayril	actions	menu	groupTab
Teleport to <colNum0><!ANY_TRANSLATED0></col>	<colNum0><!ANY_TRANSLATED0></col>'a isinlan	actions	menu	groupTab
Add friend <!PLAYER_NAME0>	<!PLAYER_NAME0>'i arkadas olarak ekle	actions	menu	groupTab
Add ignore <!PLAYER_NAME0>	<!PLAYER_NAME0>'i görmezden gel	actions	menu	groupTab
Remove friend <!PLAYER_NAME0>	<!PLAYER_NAME0>'i arkadas listesinden kaldir	actions	menu	groupTab
Remove ignore <!PLAYER_NAME0>	<!PLAYER_NAME0>'i engellemeyi kaldir	actions	menu	groupTab
View Channel	Kanali görüntüle	actions	menu	groupTab
Toggle skull prevention	Kafatasi önlemeyi ac/kapat	actions	menu	settingsTab
Toggle Accept Aid	Yardimi kabul etmeyi ac/kapat	actions	menu	settingsTab
Toggle Run	Kosmayi ac/kapat	actions	menu	settingsTab
View House Options	Ev seceneklerini görüntüle	actions	menu	settingsTab
Open Bond Pouch	Baglanti kesesini ac	actions	menu	settingsTab
All Settings	Tüm ayarlar	actions	menu	settingsTab
Controls	Kontroller	actions	menu	settingsTab
Display	Ekran	actions	menu	settingsTab
Audio	Ses	actions	menu	settingsTab
Unmute	Sesi ac	actions	menu	settingsTab
Adjust Brightness	Parlakligi ayarla	actions	menu	settingsTab
Restore Default Zoom	Varsayilan yakinlastirmayi geri yükle	actions	menu	settingsTab
Disable	Devre disi birak	actions	menu	settingsTab
Select	Sec	actions	menu	settingsTab
Perform	Gerceklestir	actions	menu	emotesTab
Perform <colNum0>Relic unlock</col>	<colNum0>Relic unlock</col> islemini gerceklestirin.	actions	menu	emotesTab
Loop	Döngü	actions	menu	emotesTab
Area	Alan	actions	menu	musicTab
Manual	Manuel	actions	menu	musicTab
Random	Rastgele	actions	menu	musicTab
Unlock hint	Ipucu kilidini aç	actions	menu	musicTab
Play	Oynat	actions	menu	musicTab
Toggle	Gecis yap	actions	menu	musicTab
Open	Aç	actions	menu	musicTab
Thumbs Up	Begen	actions	menu	logoutTab
Thumbs Down	Begenme	actions	menu	logoutTab
World Switcher	Dünya Degistirici	actions	menu	logoutTab
Logout	Cikis	actions	menu	logoutTab
Favourite	Favori	actions	menu	worldSwitcherTab
Switch	Degistir	actions	menu	worldSwitcherTab
Logout	Cikis	actions	menu	worldSwitcherTab
Clear	Temizle	actions	menu	worldSwitcherTab
Close	Kapat	actions	menu	worldSwitcherTab
Configure	Yapilandir	actions	menu	worldSwitcherTab
Grouping	Gruplama	actions	menu	groupTab
Ironman Group	Ironman Grubu	actions	menu	groupTab
Chat-channel	Sohbet kanali	actions	menu	groupTab
Your Clan	Klaniniz	actions	menu	groupTab
View another clan	Baska bir klani görüntüle	actions	menu	groupTab
Message	Mesaj	actions	menu	groupTab
Remove friend	Arkadasi kaldir	actions	menu	groupTab
Switch world	Dünyayi degistir	actions	menu	groupTab
View Poll	Anketi görüntüle	actions	menu	accountManagementTab
Viewer	Görüntüleyici	actions	menu	
On	Açik	actions	menu	
Off	Kapali	actions	menu	
Expel Guests	Misafirleri kov	actions	menu	
Call Servant	Hizmetciyi cagir	actions	menu	
Leave House	Evden ayril	actions	menu	
Open subsection	Alt bölümü ac	actions	menu	
Move	Tasi	actions	menu	
Learn More	Daha fazla bilgi	actions	menu	
Talk-to	Konus	actions	npc	Tool Leprechaun
Exchange	Degis tokus	actions	npc	Tool Leprechaun
Attack	Saldir	actions	npc	Molanisk
Trade	Ticaret	actions	npc	Hudo
Travel	Seyahat	actions	npc	Rug Merchant
Pet	Sev	actions	npc	Dog
Dyes	Boyalar	actions	npc	Aggie
Challenge	Meydan okuma	actions	npc	Yama
Guess-letter	Harfi tahmin et	actions	npc	Hangman game
Banish	Sürgün et	actions	npc	Hangman game
Reset	Sifirla	actions	npc	Hangman game
Hit	Vur	actions	npc	Combat stone
Dismiss	Reddet	actions	npc	Dr Jekyll
Rewards	Ödüller	actions	npc	Emblem Trader
Skull	Kafatasi	actions	npc	Emblem Trader
Pay	Ödeme	actions	npc	Ayesha
Armour	Zirh	actions	npc	Ironman tutor
Setup	Kurulum	actions	npc	Ironman tutor
Check-pets	Evcil hayvanlari kontrol et	actions	npc	Leagues Tutor
Collect-items	Ögeleri topla	actions	npc	Leagues Tutor
Claim-trophies	Kupalari al	actions	npc	Leagues Tutor
Pick-up	Al	actions	npc	Dark core
Metamorphosis	Dönüsüm	actions	npc	Dark core
Pick	Seç	actions	npc	Strange plant
Grab	Yakala	actions	npc	Suspect
Pop	Patlat	actions	npc	Balloon Animal
Kill	Öldür	actions	npc	Pheasant
Disturb	Rahatsiz et	actions	npc	Phosani's Nightmare
Gauntlets	Eldivenler	actions	npc	Avan
Lure	Tüy	actions	npc	Rod Fishing spot
Bait	Yem	actions	npc	Rod Fishing spot
Pickpocket	Yankesici	actions	npc	Guard
Assignment	Görev	actions	npc	Vannaka
Search	Arama	actions	npc	Entomologist
Confront	Karsilasma	actions	npc	Mi-Gor
Transport	Tasima	actions	npc	Brother Tranquility
Intimidate	Gözdagi verme	actions	npc	Zombie swab
Fish	Balik	actions	npc	Fishing spot
Smash-ice	Buz kirma	actions	npc	Ice block
Shear	Kesme	actions	npc	Sheep
Knock-Out	Nakavt etme	actions	npc	Bandit
Bank	Banka	actions	npc	Banker
Collect	Toplama	actions	npc	Banker
Check-Approval	Onay kontrolü	actions	npc	Arnor
Tuxedo-time	Smokin zamani	actions	npc	Larry
Mines	Madenler	actions	npc	Dartog
Cellar	Mahzen	actions	npc	Dartog
Dream	Rüya	actions	npc	Dominic Onion
Take-boat	Tekne alma	actions	npc	Monk of Entrana
Inspect	Inceleme	actions	npc	Lumbridge Guide
Trade-General-Store	Genel magaza ticareti	actions	npc	Razmire Keelgan
Trade-Builders-Store	Insaatci magazasi ticareti	actions	npc	Razmire Keelgan
Haircut	Saç kesimi	actions	npc	Hairdresser
Shave	Tiras	actions	npc	Hairdresser
Makeover	Güzellestirme	actions	npc	Makeover Mage
Talk-To	Konus	actions	npc	Tarquin
Quick-falcon	Hizli sahin	actions	npc	Matthias
Retrieve	Geri alma	actions	npc	Gyr Falcon
Give-Sword	Kilic verme	actions	npc	Tindel Marchant
Mine	Kaz	actions	npc	Elemental rock
Push	It	actions	npc	Trolley
Pull	Çek	actions	npc	Trolley
Big-push	Büyük itme	actions	npc	Trolley
Place	Yerlestirme	actions	npc	Trolley
Claim-arrows	Oklari talep et	actions	npc	Rantz
Inflate	Sisir	actions	npc	Swamp toad
Pluck	Tüy-yol	actions	npc	Chompy bird
Shout-to	Bagir	actions	npc	Nickolaus
Quick-travel	Hizli seyahat	actions	npc	Desert eagle
Walk-past	Yürüyerek gec	actions	npc	Eagle
Threaten	Tehdit et	actions	npc	Kebbit
Small Net	Kücük ag	actions	npc	Fishing spot
Net	Ag	actions	npc	Fishing spot
Ammo	Mühimmat	actions	npc	Leon
Cage	Kafes	actions	npc	Fishing spot
Harpoon	Zipkin	actions	npc	Fishing spot
Big Net	Büyük ag	actions	npc	Fishing spot
Use-rod	Olta kullan	actions	npc	Fishing spot
Escort	Eskort	actions	npc	Smiddi Ryak (hard)
Supply	Tedarik	actions	npc	Smiddi Ryak (hard)
Claim-runes	Rünleri talep et	actions	npc	Lundail
Chase	Kovalama	actions	npc	Cat
Interact	Etkilesim	actions	npc	Cat
Catch	Yakala	actions	npc	Baby impling
Get-rewards	Ödül al	actions	npc	Commander Connad
Tutorial	Ögretici	actions	npc	Captain Cain
Start-minigame	Mini oyun baslat	actions	npc	Guardian mummy
Teleport	Isinlan	actions	npc	Apprentice
Join-Crew	Mürettebata katil	actions	npc	San Fan
Join-Team	Takima katil	actions	npc	Honest Jimmy
Pick-pocket	Yankesici	actions	npc	Fairy Godfather
Craft-goods	El sanatlari	actions	npc	Thakkrad Sigmundson
Rellekka	Rellekka	actions	npc	Maria Gunnars
Neitiznot	Neitiznot	actions	npc	Maria Gunnars
Jatizso	Jatizso	actions	npc	Mord Gunnars
Watch-shouting	Saat-bagirma	actions	npc	Guard
Kick	Tekmele	actions	npc	Bed
Claim-Tokens	Talep-Jetonlar	actions	npc	Lorelai
History	Gecmis	actions	npc	Grand Exchange Clerk
Sets	Setler	actions	npc	Grand Exchange Clerk
Prices	Fiyatlar	actions	npc	Brugsen Bursen
Exchange fire cape	Ates pelerini takas et	actions	npc	TzHaar-Mej-Jal
Destroy	Yok et	actions	npc	Door-support
Tickets	Biletler	actions	npc	Cart conductor
Listen-to	Dinle	actions	npc	Red Axe Director
Claim-Shield	Talep-Kalkan	actions	npc	Gamfred
talk	Konus	actions	npc	Gate of War
Get job (easy)	Is bul (kolay)	actions	npc	Gianne jnr.
Get job (hard)	Is bul (zor)	actions	npc	Gianne jnr.
Repairs	Onarimlar	actions	npc	Dark Mage
Sober-Up	Ayilt	actions	npc	Skippy
Walk here	Buraya yürü	actions	npc	Purepker895
Follow	Takip Et	actions	npc	Purepker895
Pay (north-west)	Öde (kuzeybati)	actions	npc	Elstan
Pay (south-east)	Öde (güneydogu)	actions	npc	Elstan
Pay (north)	Öde (kuzey)	actions	npc	Dantaera
Pay (south)	Öde (güney)	actions	npc	Dantaera
Detach	Ayir	actions	npc	Combat dummy
Upgrade	Yükselt	actions	npc	Combat dummy
Remove	Kaldir	actions	npc	Combat dummy
Shoo	Kov	actions	npc	Clockwork cat
Fur Clothing	Kürk Giysi	actions	npc	Asyff
Shoo-away	Kovmak	actions	npc	Stray dog
Tease	Alay Etmek	actions	npc	Sabre-toothed kyatt
Leave	Birakmak	actions	npc	Squire
Claim-slime	Hak Talep Etmek	actions	npc	Robin
Use	Kullanmak	actions	npc	Portal
Exit	Çik	actions	npc	Portal
Relocate	Yer Degistirmek	actions	npc	Estate agent
Redecorate	Yeniden Dekore Et	actions	npc	Estate agent
Buy-plank	Tahta-Yap	actions	npc	Sawmill operator
Age	Yas	actions	npc	Hans
Tackle	Mücadele Et	actions	npc	Gnome baller
Pass-to	Geçirmek	actions	npc	Gnome winger
Claim	Egitim Silahi Al	actions	npc	Ranged combat tutor
Buy	Satin Al	actions	npc	Fadli
Heal	Iyilestir	actions	npc	A'abla
Stroke	Oksa	actions	npc	Gertrude's cat
Climb-over	Tirman	actions	npc	Pile of bones
Melt	Erit	actions	npc	Crust of ice
Clear	Temizle	actions	npc	Furnace grate
Take	Al	actions	npc	Iron pickaxe
Steal-from	Çal	actions	npc	Digsite workman
Pay-fare	Ücretli Seyehat	actions	npc	Captain Tobias
Pay-Fare	Ücretli Seyehat	actions	npc	Customs officer
Go-inside	Iceri gir	actions	npc	House
Pirate's Cove	Korsan Koyu	actions	npc	Lokar Searunner
Deposit-items	Esya yatir	actions	npc	Peer the Seer
Miscellania		actions	npc	Sailor
Prod	Dürt	actions	npc	Red Sheep
Return-Home	Eve dön	actions	npc	Bill Teach
Devices	Cihazlar	actions	npc	Ava
Chop	Kes	actions	npc	Undead tree
Roll	Yuvarla	actions	npc	Boulder
Watch	Izle	actions	npc	Mercenary Captain
Buy-pass	Geçis Al	actions	npc	Shantay
Pass	Geç	actions	npc	Shantay Guard
Fly	Uc	actions	npc	Auguste
Decant	Dök	actions	npc	Zahur
Clean	Temizle	actions	npc	Zahur
Make unfinished potion(s)	Bitmemis iksir(ler) yap	actions	npc	Zahur
Shoot	Ates et	actions	npc	Target
Shop	Alisveris yap	actions	npc	Ezekial Lovecraft
Board	Binis	actions	npc	Ogre boat
Potions	Iksirler	actions	npc	Apothecary
Grab-feather	Tüy kap	actions	npc	Desert Phoenix
Take-from	Al	actions	npc	Jig cart
Coffer	Sandik	actions	npc	Yohnus
Attract	Kendine Çek	actions	npc	Light creature
Call-Over	Cagir	actions	npc	Zombie
Insult	Hakaret	actions	npc	Zombie
Scare	Korkut	actions	npc	Zombie
Skin	Derisini yüz	actions	npc	Swamp snake
Burn	Yak	actions	npc	Barricade
Extinguish	Söndür	actions	npc	Barricade
Quick-withdraw	Hizli cek	actions	npc	Elnock Inquisitor
Check-gates	Kapilari kontrol et	actions	npc	Wandering impling
Sand	Kum	actions	npc	Bert
Request-supplies	Malzeme iste	actions	npc	Bork Sigmundson
Sew	Dikis	actions	npc	Patchy
Check	Kontrol et	actions	npc	Probita
View Laps	Turlari görüntüle	actions	npc	Grace
Toggle Counter	Sayac ac/kapat	actions	npc	Grace
Tap	Dokun	actions	npc	Skullball
Show-Goal	Hedefi göster	actions	npc	Skullball
Give-Stick	Çubugu ver	actions	npc	Agility Trainer
Waterbirth Island		actions	npc	Jarvald
Take-flyer	Brosür al	actions	npc	Ali the Leaflet Dropper
Trade-with	Takas et	actions	npc	Rewards Guardian
Trade-Co-op	Takas kooperatifi	actions	npc	Gabooty
Trade-Drinks	Icecek takasi	actions	npc	Gabooty
Send-parcel	Paket gönder	actions	npc	Rionasta
Peek	Göz at	actions	npc	Eye
Deposit-box	Depozit kutusu	actions	npc	Financial Seer
Move	Hareket ettir	actions	npc	Boulder
Log-storage	Günlük depolama	actions	npc	Friendly Forester
