english	translation	category	sub_category	source
the Cold War quest.	Artik Draynor Manor taslarini kullanarak Champions' guild Agility kisayoluna ulasabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Draynor Manor stones to Champions' guild Agility shortcut.	Artik Shilo Village nehir gecisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
Members can now use the Shilo Village river crossing.	Member'lar artik Shilo Köyü nehir gecisini kullanabilir.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Ardougne log balance Agility shortcut.	Artik Ardougne kütük dengesi Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the pipe contortion in Karamja Dungeon and a Kourend Catacombs Agility shortcut.	Artik Karamja Zindani'ndaki boru contortion ve Kourend Catacombs Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter the Barbarian Agility Course and the Varrock Palace Garden Agility shortcut.	Artik Barbarian Agility Kursu ve Varrock Sarayi Bahcesi Agility kisayoluna girebilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Gnome Stronghold Agility shortcut.	Artik Gnome Stronghold Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Al Kharid mining pit cliffside scramble Agility shortcut.	Artik Al Kharid maden cukuru ucurum kenari tirmanma Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
Members can scale Yanile south wall by using a mithril grapple.	Member'lar, mithril kanca kullanarak Yanile güney duvarini tirmanabilirler.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Canifis course, pass high level Agility Arena obstacles and use the Hosidius lake isle jump Agility shortcut.	Artik Canifis parkurunu kullanabilir, yüksek seviye Agility Arena engellerini gecebilir ve Hosidius göl adasi atlama Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim easy cliffside scramble Agility shortcut.	Artik Trollheim kolay ucurum kenari tirmanma Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Dwarven mine narrow crevice Agility shortcut and climb the wall at Draynor toward Port Sarim.	Artik Dwarven maden dar yarik Agility kisayolunu kullanabilir ve Draynor'da Port Sarim'e dogru duvari tirmanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim medium cliffside scramble Agility shortcut.	Artik Trollheim orta zorlukta ucurum tirmanisi Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim advanced cliffside scramble.	Artik Trollheim ileri düzey ucurum tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elf area log balance and the Hosidius river jump Agility shorcut.	Artik Elf bölgesi kütük dengesi ve Hosidius nehri atlama Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Cosmic Temple medium narrow walkway Agility shortcut.	Artik Cosmic Temple orta zorlukta dar gecit Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim hard cliffside scramble.	Artik Trollheim zor ucurum tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Ape Atoll Agility Course, the Shayzien advanced course and the log balance to Fremennik Province Agility shortcut.	Artik Ape Atoll Agility Kursu, Shayzien ileri düzey kursu ve Fremennik Eyaleti Agility kisayoluna kütük dengesi kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now equip Crystal Equipment, access the Falador course and cross the stepping stone near the Nature Grotto.	Artik Kristal Ekipmanlari donatabilir, Falador kursuna erisebilir ve Nature Grotto yakinindaki basamak tasini gecebilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the pipe from Edgeville dungeon to Varrock sewers Agility shortcut.	Artik Edgeville zindanindan Varrock kanalizasyonlarina Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter the Wilderness Agility Course, enter Floor 1 of the Hallowed Sepulchre and use the eastern scramble at the Arceuus essence mine.	Artik Wilderness Agility Course'a girebilir, Hallowed Sepulchre'nin 1. katina girebilir ve Arceuus essence madeninde dogu tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
Members can take a shortcut south of the volcano on the island of Karamja by using a mithril grapple.	Member'lar, mithril grapple kullanarak Karamja adasindaki volkanin güneyindeki kisayolu kullanabilirler.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Motherlode Mine dark tunnel shortcut.	Artik Motherlode Mine karanlik tünel kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the stepping stone by Miscellania docks.	Artik Miscellania rihtimindaki basamak tasini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the rock climb in the  Temple of the Eye.	Artik Göz Tapinagi'nda kaya tirmanisi yapabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now jump over the eastern Rellekka fence.	Artik dogu Rellekka citinin üzerinden atlayabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass easy cliffside scramble Agility shortcut.	Artik Elf Üst Gecidi'nin kolay kayalik tirmanma Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Werewolf and Seers' Village courses, jump the pillars in the Wintertodt's prison, access the God Wars Dungeon via the Agility route, jump the estuary across Mos Le'Harmless and the	Artik Kurtadam ve Kahinler Köyü parkurlarini kullanabilir, Wintertodt'un hapishanesindeki sütunlari atlayabilir, Ceviklik rotasi üzerinden Tanri Savaslari Zindanina erisebilir, Mos Le'Harmless ve	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Slayer tower medium spiked chain climb Agility shortcut.	Artik Slayer kulesi orta civili zincir tirmanma Ceviklik kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 2 of the Hallowed Sepulchre, use the Slayer Dungeon narrow crevice shortcut, the stepping stones in the Necropolis and the upper cliffside climb by Mount Karuulm.	Artik Hallowed Sepulchre'nin 2. katina girebilir, Slayer Dungeon dar yarik kisayolunu, Necropolis'teki basamak taslarini ve Mount Karuulm'un üst kayalik tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Taverley dungeon lesser demon fence Agility shortcut and the Darkmeyer wall shortcut.	Artik Taverley zindanindaki kücük iblis citi Agility kisayolunu ve Darkmeyer duvar kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Trollheim Wilderness Agility shortcut and the Rope to the Fossil Island Volcano.	Artik Trollheim Wilderness Agility kisayolunu ve Fossil Island Volcano'ya giden ipi kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Temple on the Salve to Morytania and easy Revenant cave Agility shortcuts.	Artik Salve'deki Tapinak'tan Morytania'ya ve kolay Revenant magarasi Agility kisayollarini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Cosmic Temple advanced narrow walkway Agility shortcut and jump the stepping stone from Lumbridge to the Desert, and the Taverley wall shortcut.	Artik Cosmic Tapinak ileri düzey dar gecit Agility kisayolunu ve Lumbridge'den Cöl'e atlama tasini ve Taverley duvar kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now access the Yanille dungeons using rubble climb.	Artik moloz tirmanisi kullanarak Yanille zindanlarina erisebilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass medium cliffside scramble and the Ice Mountain western scramble Agility shortcuts.	Artik Elf Üst Gecidi orta ucurum tirmanisi ve Buz Dagi bati tirmanisi Agility kisayollarini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the northern scramble at the Arceuus essence mine.	Artik Arceuus öz madeni kuzey tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Dorgeshuun and Pollnivneach Courses, use the Taverley Dungeon dragon and Fossil Island hardwood shortcuts, access the Saradomin God Wars Dungeon area and equip Rings of Endurance	Artik Dorgeshuun ve Pollnivneach Parkurlarini kullanabilir, Taverley Zindani ejderha ve Fosil Adasi sert agac kisayollarini kullanabilir, Saradomin Tanri Savaslari Zindani alanina erisebilir ve Dayaniklilik Yüzüklerini takabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Slayer tower advanced spiked chain climb Agility shortcut and the Gu'Tanoth wall climb if you have completed the Watchtower quest.	Watchtower görevini tamamladiysaniz, Slayer tower advanced spiked chain climb Agility kisayolunu ve Gu'Tanoth wall climb'i kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 3 of the Hallowed Sepulchre, and use the Stronghold Slayer Cave narrow tunnel and Asgarnian Ice Dungeon wyvern tunnel.	Artik Hallowed Sepulchre'nin 3. katina girebilir ve Stronghold Slayer Cave narrow tunnel ile Asgarnian Ice Dungeon wyvern tunnel'i kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Troll Stronghold wall-climb and the western descent at the Arceuus essence mine.	Artik Troll Stronghold wall-climb ve Arceuus essence madenindeki bati inisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Lava Dragon Isle lava jump and the Meiyerditch Laboratory tunnels.	Artik Lava Dragon Isle lav atlamasini ve Meiyerditch Laboratory tünellerini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Prifddinas Agility Course, the medium Revenant Cave shortcuts.	Artik Prifddinas Agility Course, orta seviye Revenant Cave kisayollarini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the island crossing near Zul-Andra.	Artik Zul-Andra yakinindaki ada gecisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Wilderness Slayer Dungeon Crevices.	Artik Wilderness Slayer Dungeon Crevices'i kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Iorwerth Dungeon northern shortcut.	Artik Iorwerth Dungeon kuzey kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Kharazi Jungle vine climb and the Shilo village north rock climb shortcut.	Artik Kharazi Jungle asma tirmanisi ve Shilo köyü kuzey kaya tirmanisi kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Rellekka course and the Taverley Dungeon spiked blades jump Agility shortcut.	Artik Rellekka parkuru ve Taverley Dungeon sivri bicakli atlama Agility kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Waterbirth dungeon crevice shortcut.	Artik Waterbirth zindan yarik kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 4 of the Hallowed Sepulchre and use the Lava Maze stepping stone shortcut, and the Adept Asgarnian Ice Dungeon wyvern tunnel.	Artik Hallowed Sepulchre'nin 4. katina girebilir ve Lava Maze basamak tasi kisayolunu ve Adept Asgarnian Ice Dungeon wyvern tünelini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Brimhaven Dungeon eastern stepping stones shortcut.	Artik Brimhaven Dungeon dogu basamak tasi kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Iorwerth Dungeon southern shortcut.	Artik Iorwerth Dungeon güney kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass advanced cliffside scramble and the Waterbirth Island cliffside scale.	Artik Elven Overpass ileri düzey ucurum tirmanisini ve Waterbirth Island ucurum tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Kalphite Lair crevice.	Artik Kalphite Lair yarik yolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Brimhaven Dungeon vine climb.	Artik Brimhaven Dungeon asma tirmanisini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Karuulm dungeon pipe shortcut.	Artik Karuulm zindan boru kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the hard Revenant cave shortcuts.	Artik zor Revenant magara kisayollarini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Ardougne course.	Artik Ardougne parkurunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Viyeldi Caves cliff shortcut.	Artik Viyeldi Caves ucurum kisayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 5 of the Hallowed Sepulchre.	Artik Kutsal Mezar'in 5. katina girebilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the advanced shortcut to the Meiyerditch Laboratories (with 78 mining).	Artik Meiyerditch Laboratuvarlari'na giden gelismis kisayolu kullanabilirsiniz (78 madencilik seviyesi ile).	lvl_up_msg	Transcript of Agility	Transcript of Agility
Congratulations! You are now a master of Agility. Why not visit the Cap'n Izzy No-beard at the Brimhaven Agility Arena? He has something special that is only available to true masters of the Agility skill!	Tebrikler! Artik Ceviklik ustasi oldunuz. Brimhaven Ceviklik Arenasi'ndaki Kaptan Izzy No-beard'i ziyaret etmeye ne dersiniz? Orada, sadece gercek Ceviklik ustalarinin sahip olabilecegi özel bir sey var!	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Taverley dungeon lesser demon fence Agility shortcut and the Darkmeyer wall shortcut and the Forthos dungeon shortcut	Artik Taverley zindani küçük iblis çiti Çeviklik kisayolunu ve Darkmeyer duvari kisayolunu ve Forthos zindani kisayolunu kullanabilirsiniz	lvl_up_msg	Transcript of Agility	Transcript of Agility
Your Attack level is used to determine how likely you are to hit your target in melee combat. A higher Attack level will give you a better chance to hit.	Saldiri seviyeniz, yakin dövüste hedefinizi vurma olasiliginizi belirlemek icin kullanilir. Daha yüksek bir Saldiri seviyesi, vurma sansinizi artirir.	lvl_up_msg	Transcript of Attack	Transcript of Attack
Additionally, a higher Attack level will allow you to wield more powerful weapons. A weapon with a higher Attack bonus will give you more accuracy in combat.	Ayrica, daha yüksek bir Saldiri seviyesi, daha güclü silahlar kullanmaniza olanak tanir. Daha yüksek Saldiri bonusu olan bir silah, savasta size daha fazla isabet saglar.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can select your Attack style from the Combat Options side panel. Different enemies are weaker or stronger against different Attack styles, so choose carefully.	Saldiri stilinizi Savas Secenekleri yan panelinden secebilirsiniz. Farkli düsmanlar, farkli Saldiri stillerine karsi daha zayif veya daha güclüdür, bu yüzden dikkatli secin.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Steel Weaponry!	Artik Celik Silahlar kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Black Weaponry and members can wield White Weaponry!	Artik Kara Silahlar kullanabilirsiniz ve Member'lar Beyaz Silahlar kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Mithril Weaponry!	Artik Mithril Silahlar kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry!	Artik Adamant Silahlar kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry and members can wield Swamp Lizards and Bryophyta's Staff!	Artik Adamant Silahlar kullanabilirsiniz ve Member'lar Bataklik Kertenkeleleri ve Bryophyta'nin Asasi kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Rune Weaponry and Barronite maces. Members can wield Brine Sabres and Ivandis Flails!	Artik Rune Silahlari ve Barronite maces kullanabilirsiniz. Member'lar Brine Sabres ve Ivandis Flails kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Void Knight equipment!	Member'lar artik Void Knight ekipmanlarini kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Granite weapons, Blisterwood weapons, Keris daggers and the Ancient Sceptre!	Member'lar artik Granite silahlari, Blisterwood silahlari, Keris hancerleri ve Ancient Sceptre kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Dragon Weaponry, Viggora's Chainmace, The Colossal Blade, Red Salamanders and the Keris Partisan!	Member'lar artik Dragon Silahlari, Viggora'nin Zincir Mizragi, Devasa Kilic, Kirmizi Salamander ve Keris Partizan kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield the 3rd age longsword, 3rd Age Druidic staff (with 65 prayer), the Sarachnis Cudgel and Keris partisans!	Artik 3. cag uzun kilici, 3. cag Druid asasi (65 dua ile), Sarachnis Sopasi ve Keris partizanlari kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Member'lar artik Saradomin Kilici, Abyssal Kirbac ve Hanceri, Zamorak Mizragi, Ursine Zincir Mizragi, Kristal Ekipman ve Barrows silahlarini kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Member'lar artik Kara Salamander, Saradomin Kilici, Abyssal Kirbac ve Hanceri, Zamorak Mizragi, Ursine Zincir Mizragi, Kristal Ekipman ve Barrows silahlarini kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Member'lar artik Saradomin Kilici, Abyssal Kirbac, Hancer ve Sopasi, Zamorak Mizragi, Ursine Zincir Mizragi, Kristal Ekipman ve Barrows silahlarini kullanabilirler!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Member'lar artik Kara Salamander, Saradomin Kilici, Abyssal Kirbac, Hancer ve Sopasi, Zamorak Mizragi, Ursine Zincir Mizragi, Kristal Ekipman ve Barrows silahlarini kullanabilirler!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Godswords, the Blessed Saradomin Sword, Abyssal Tentacle, Staff of the Dead, Staff of Light, Staff of Balance, Dinh's Bulwark, Arclight, Vesta's blighted longsword and the Voidwaker!	Member'lar artik Tanri Kiliclari, Kutsanmis Saradomin Kilici, Abyssal Tentacle, Ölülerin Asasi, Isigin Asasi, Dengelerin Asasi, Dinh'in Kalkani, Arclight, Vesta'nin Lanetli Uzun Kilici ve Voidwaker'i kullanabilirler!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Dragon Hunter Lance!	Member'lar artik Dragon Hunter Lance'i kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Scythe of Vitur, the Ghrazi Rapier, the Inquisitor's Mace, the Blade of Saeldor and the upgraded Keris Partisan!	Member'lar artik Scythe of Vitur, Ghrazi Rapier, Inquisitor's Mace, Blade of Saeldor ve yükseltilmis Keris Partisan'i kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Osmumten's Fang!	Member'lar artik Osmumten's Fang'i kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Congratulations! You are now a master of Attack. Why not visit Ajjat at the Warriors' Guild? He has something special that is only available to true masters of the Attack skill!	Tebrikler! Artik Saldiri ustasi oldunuz. Neden Savascilar Loncasi'ndaki Ajjat'i ziyaret etmiyorsunuz? O, sadece gercek Saldiri ustalarina sunulan özel bir sey var!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Construction gives you access to your very owned Player-Owned House. To get started, you'll need to buy a house from an Estate agent.	Insaat, size kendi Oyuncu Evine erisim saglar. Baslamak icin, bir emlakcidan ev satin almaniz gerekir.	lvl_up_msg	Transcript of Construction	Transcript of Construction
Once you have a house, you'll need to build furniture. Most furniture can be built with planks, which can be obtained via taking logs to a sawmill.	Bir eviniz oldugunda, mobilya yapmaniz gerekecek. Cogu mobilya, kereste fabrikasina kütük götürerek elde edebileceginiz tahtalarla yapilabilir.	lvl_up_msg	Transcript of Construction	Transcript of Construction
To build furniture, grab a hammer and a saw, enter your house in build mode, select a hotspot and select the furniture you want to build.	Mobilya yapmak icin bir cekic ve testere alin, evinize yapim modunda girin, bir nokta secin ve yapmak istediginiz mobilyayi secin.	lvl_up_msg	Transcript of Construction	Transcript of Construction
As your Construction level increases, you'll be able to build bigger houses, gain access to more kinds of room in your house, and be able to build fancier furniture.	Insaat seviyeniz arttikca, daha büyük evler insa edebilir, evinizde daha fazla oda türüne erisebilir ve daha süslü mobilyalar yapabilirsiniz.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Torn curtains Brown rug	Artik sunlari yapabilirsiniz: Yirtik perdeler Kahverengi hali	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Clay fireplace	Artik sunlari yapabilirsiniz: Kil sömine	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden bookcase	Artik sunlari yapabilirsiniz: Ahsap kitaplik	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit, Tree, Decorative Rock, Cat blanket	Artik sunlari yapabilirsiniz: Ates cukuru, Agac, Dekoratif kaya, Kedi battaniyesi	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shelves 1 Mid-level plants	Artik sunlari yapabilirsiniz: Ahsap raflar 1 Orta seviye bitkiler	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Pump and drain Beer barrel	Artik sunlari insa edebilirsiniz: Pompa ve drenaj Bira ficisi	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden chair	Artik sunlari insa edebilirsiniz: Ahsap sandalye	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden larder	Artik sunlari insa edebilirsiniz: Ahsap kiler	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden dining bench, Wooden dining table, Nice tree, Pond	Artik sunlari insa edebilirsiniz: Ahsap yemek masasi, Ahsap yemek masasi, Güzel agac, Gölet	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit with hook	Artik sunlari insa edebilirsiniz: Kancali ates cukuru	lvl_up_msg	Transcript of Construction	Transcript of Construction
