english	translation	category	sub_category	source
Draynor Village	Draynor Village	inventoryActions	item	Amulet of glory(1)
Al Kharid	Al Kharid	inventoryActions	item	Amulet of glory(1)
Tan Leather	Leder gerben	inventoryActions	item	Leather
Empty Bowl	Schüssel leeren	inventoryActions	item	Burnt stew
Mix-cocktail	Misch-Cocktail	inventoryActions	item	Cocktail shaker
Remove-legs	Entferne-Beinschutz	inventoryActions	item	Swamp toad
Prepare	Vorbereiten	inventoryActions	item	Half baked bowl
Empty Tray	Tablett leeren	inventoryActions	item	Burnt crunchies
Empty Tin	Dose leeren	inventoryActions	item	Burnt batta
Empty Dish	Schale leeren	inventoryActions	item	Burnt pie
Guzzle	Verschlingen	inventoryActions	item	Rock cake
Play-with	Spiel-Mit	inventoryActions	item	Brown toy horsey
Recharge Dragonstone	Drachenstein aufladen	inventoryActions	item	Dead orb
Break	Zerbrechen	inventoryActions	item	Ring of recoil
Emir's Arena	Emir's Arena	inventoryActions	item	Ring of dueling(8)
Castle Wars	Schlosskriege	inventoryActions	item	Ring of dueling(8)
Ferox Enclave	Ferox Enclave	inventoryActions	item	Ring of dueling(8)
Fortis Colosseum	Fortis Colosseum	inventoryActions	item	Ring of dueling(8)
Toggle-respawn	Schalte-Wiederbelebung	inventoryActions	item	Ring of life
Features	Funktionen	inventoryActions	item	Ring of wealth
Look through	Durchschauen	inventoryActions	item	Sextant
Check steps	Schritte prüfen	inventoryActions	item	Clue scroll (easy)
Release All	Alle freilassen	inventoryActions	item	Bloated toad
Release	Freilassen	inventoryActions	item	Bloated toad
Check kills	Tötungen prüfen	inventoryActions	item	Ogre bow
Fill	Füllen	inventoryActions	item	Druid pouch
Cast Bloom	Erblühen wirken	inventoryActions	item	Silver sickle (b)
Bloom	Erblühen	inventoryActions	item	Silver sickle (b)
Cast	Wirken	inventoryActions	item	Druidic spell
Debug	Debuggen	inventoryActions	item	Boss helper tool
Play	Abspielen	inventoryActions	item	Lyre
Rellekka	Rellekka	inventoryActions	item	Enchanted lyre(1)
Waterbirth Island	Waterbirth Island	inventoryActions	item	Enchanted lyre(1)
Neitiznot	Neitiznot	inventoryActions	item	Enchanted lyre(1)
Jatiszo	Jatiszo	inventoryActions	item	Enchanted lyre(1)
Interact	Interagieren	inventoryActions	item	Pet rock
Shake	Schütteln	inventoryActions	item	Vase
Remove-lid	Entferne-Deckel	inventoryActions	item	Sealed vase
Preach	Predigen	inventoryActions	item	Holy book
Burthorpe	Burthorpe	inventoryActions	item	Games necklace(8)
Barbarian Outpost	Barbarian Outpost	inventoryActions	item	Games necklace(8)
Corporeal Beast	Corporeal Beast	inventoryActions	item	Games necklace(8)
Tears of Guthix	Tränen von Guthix	inventoryActions	item	Games necklace(8)
Wintertodt Camp	Wintertodt Camp	inventoryActions	item	Games necklace(8)
View	Ansehen	inventoryActions	item	Spare controls
Listen	Lauschen	inventoryActions	item	Monkey dentures
Poke	Stupsen	inventoryActions	item	Monkey
Surrender	Aufgeben	inventoryActions	item	Saradomin cloak
Heal	Heilen	inventoryActions	item	Bandages
Loop	Schleife	inventoryActions	item	Yo-yo
Walk	Gehen	inventoryActions	item	Yo-yo
Crazy	Verrückt	inventoryActions	item	Yo-yo
Ride	Reiten	inventoryActions	item	Sled
Partner	Verbünden	inventoryActions	item	Enchanted gem
Log	Protokoll	inventoryActions	item	Enchanted gem
Repair	Reparieren	inventoryActions	item	Model ship
Follow	Folgen	inventoryActions	item	Treasure map
Count	Zählen	inventoryActions	item	Petition form
Check-keys	Prüfe-Schlüssel	inventoryActions	item	Steel key ring
Fling	Schleudern	inventoryActions	item	Easter basket
Dance	Tanzen	inventoryActions	item	Rubber chicken
Assemble	Zusammenbauen	inventoryActions	item	Base schematics
Spin	Drehen	inventoryActions	item	Spinning plate
Remove-one	Entferne-Einen	inventoryActions	item	Apples(2)
Build	Bauen	inventoryActions	item	Rogue kit
Slice	Schneiden	inventoryActions	item	Rotten potato
Peel	Schälen	inventoryActions	item	Rotten potato
Mash	Zerstampfen	inventoryActions	item	Rotten potato
Lletya	Lletya	inventoryActions	item	Teleport crystal (4)
Prifddinas	Prifddinas	inventoryActions	item	Teleport crystal (4)
Toggle	Umschalten	inventoryActions	item	Teleport crystal (4)
Uncharge	Entladen	inventoryActions	item	Broodoo shield (10)
Scan	Scannen	inventoryActions	item	Commorb
Contact	Kontaktieren	inventoryActions	item	Commorb
Playback	Wiedergabe	inventoryActions	item	Commorb
Talk-At	Sprich-An	inventoryActions	item	Fishbowl
Play-With	Spiel-Mit	inventoryActions	item	Fishbowl
Feed	Füttern	inventoryActions	item	Fishbowl
Untangle	Entwirren	inventoryActions	item	Fishbowl and net
Check-charge	Prüfe-Ladung	inventoryActions	item	Camulet
Teleport	Teleportieren	inventoryActions	item	Camulet
Display	Anzeigen	inventoryActions	item	Zombie head
Question	Befragen	inventoryActions	item	Zombie head
Chant	Singen	inventoryActions	item	Demonic sigil
Feel	Fühlen	inventoryActions	item	Enchanted key
Remove-rat	Entferne-Ratte	inventoryActions	item	Rat pole
Geomancy	Geomantie	inventoryActions	item	Watering can
Jump	Springen	inventoryActions	item	Blue marionette
Bow	Verbeugen	inventoryActions	item	Blue marionette
Talk-to	Sprich-Mit	inventoryActions	item	Progress hat
Return	Zurückgeben	inventoryActions	item	Prison key
Smell	Riechen	inventoryActions	item	Spicy stew
Release-all	Lass-Alle-Frei	inventoryActions	item	Balloon toad
Wind	Aufziehen	inventoryActions	item	Toy soldier
Separate	Trennen	inventoryActions	item	Kbd heads
Unstuff	Füllung entnehmen	inventoryActions	item	Stuffed crawling hand
Varrock	Varrock	inventoryActions	item	Varrock teleport
Grand Exchange	Grand Exchange	inventoryActions	item	Varrock teleport
Camelot	Camelot	inventoryActions	item	Camelot teleport
Seers' Village	Dorf der Seher	inventoryActions	item	Camelot teleport
Watchtower	Wachturm	inventoryActions	item	Watchtower teleport
Yanille	Yanille	inventoryActions	item	Watchtower teleport
Inside	Innen	inventoryActions	item	Teleport to house
Outside	Außen	inventoryActions	item	Teleport to house
Group	Gruppe	inventoryActions	item	Teleport to house
Info	Info	inventoryActions	item	Enchant sapphire or opal
Dust-hands	Klopfe-Hände-Ab	inventoryActions	item	Ground ashes
Talk-To	Sprich-Mit	inventoryActions	item	Monkey
Invoke	Beschwören	inventoryActions	item	Skull sceptre
Divine	Erspüren	inventoryActions	item	Skull sceptre
Convert	Umwandeln	inventoryActions	item	Pharaoh's sceptre
Launch	Abfeuern	inventoryActions	item	Grand seed pod
Squash	Zerquetschen	inventoryActions	item	Grand seed pod
Pour	Gießen	inventoryActions	item	Mixed blizzard
Add-ingreds	Füge-Zutaten-Hinzu	inventoryActions	item	Mixed saturday
Unpack	Auspacken	inventoryActions	item	Proselyte harness m
Shape-Earth	Forme-Erde	inventoryActions	item	Page 1
Shape-Air	Forme-Luft	inventoryActions	item	Page 1
Shape-Fire	Forme-Feuer	inventoryActions	item	Page 2
Shape-Water	Forme-Wasser	inventoryActions	item	Page 2
Shape-Mind	Forme-Geist	inventoryActions	item	Page 3
Boost	Verstärken	inventoryActions	item	Attack cape
Warriors' Guild	Warriors' Guild	inventoryActions	item	Strength cape
Toggle Effect	Effekt umschalten	inventoryActions	item	Defence cape
Toggle Respawn	Wiederbelebung umschalten	inventoryActions	item	Defence cape
Commune	Zwiesprache halten	inventoryActions	item	Ranging cape
Spellbook	Zauberbuch	inventoryActions	item	Magic cape
Lunar	Lunar	inventoryActions	item	Magic cape
Arceuus	Arceuus	inventoryActions	item	Magic cape
Standard	Standard	inventoryActions	item	Magic cape
Ancient	Uralt	inventoryActions	item	Magic cape
Stamina Boost	Ausdauerschub	inventoryActions	item	Agility cape
Tele to POH	Zum Spielerhaus	inventoryActions	item	Construct. cape
Brimhaven	Brimhaven	inventoryActions	item	Construct. cape
Home	Heim	inventoryActions	item	Construct. cape
Rimmington	Rimmington	inventoryActions	item	Construct. cape
Taverley	Taverley	inventoryActions	item	Construct. cape
Pollnivneach	Pollnivneach	inventoryActions	item	Construct. cape
Hosidius	Hosidius	inventoryActions	item	Construct. cape
Aldarin	Aldarin	inventoryActions	item	Construct. cape
Fishing Guild	Fishing Guild	inventoryActions	item	Fishing cape
Otto's Grotto	Otto's Grotto	inventoryActions	item	Fishing cape
Trim	Beschneiden	inventoryActions	item	Quest point cape
Load	Laden	inventoryActions	item	White destabiliser
Split	Teilen	inventoryActions	item	Cap and goggles
Hunter Guild	Hunter Guild	inventoryActions	item	Hunter cape
Carnivorous Chinchompas	Carnivorous Chinchompas	inventoryActions	item	Hunter cape
Black Chinchompas	Black Chinchompas	inventoryActions	item	Hunter cape
Lay	Legen	inventoryActions	item	Bird snare
Check totals	Gesamtwerte prüfen	inventoryActions	item	Butterfly net
Check Totals	Gesamtwerte prüfen	inventoryActions	item	Butterfly net
Bank	Einlagern	inventoryActions	item	Imp-in-a-box(2)
Translate	Übersetzen	inventoryActions	item	Research notes
Prance	Stolzieren	inventoryActions	item	Reindeer hat
Write-Role	Wähle-Rolle	inventoryActions	item	Scroll
Clear	Leeren	inventoryActions	item	Scroll
Tell-red	Sag-Rot	inventoryActions	item	Attacker horn
Tell-green	Sag-Grün	inventoryActions	item	Attacker horn
Tell-blue	Sag-Blau	inventoryActions	item	Attacker horn
Medic	Sanitäter	inventoryActions	item	Attacker horn
Look-in	Schau-Rein	inventoryActions	item	Collection bag
Tell-tofu	Sag-Tofu	inventoryActions	item	Healer horn
Tell-crackers	Sag-Kräcker	inventoryActions	item	Healer horn
Tell-worms	Sag-Würmer	inventoryActions	item	Healer horn
Tell-meat	Sag-Fleisch	inventoryActions	item	Defender horn
Tell-controlled	Sag-Kontrolliert	inventoryActions	item	Collector horn
Tell-accurate	Sag-Genau	inventoryActions	item	Collector horn
Tell-aggressive	Sag-Aggressiv	inventoryActions	item	Collector horn
Tell-defensive	Sag-Defensiv	inventoryActions	item	Collector horn
Check tax	Steuer prüfen	inventoryActions	item	Empty tax bag
Check taxes	Steuern prüfen	inventoryActions	item	Bulging taxbag
Pray-over	Bete-Über	inventoryActions	item	Blessed lamp
Recite-prayer	Sag-Gebet-Auf	inventoryActions	item	Prayer book
Operate	Bedienen	inventoryActions	item	Beacon ring
Farming Guild	Farming Guild	inventoryActions	item	Skills necklace(4)
Mining Guild	Mining Guild	inventoryActions	item	Skills necklace(4)
Crafting Guild	Crafting Guild	inventoryActions	item	Skills necklace(4)
Cooking Guild	Cooking Guild	inventoryActions	item	Skills necklace(4)
Woodcutting Guild	Woodcutting Guild	inventoryActions	item	Skills necklace(4)
Champions' Guild	Champions' Guild	inventoryActions	item	Combat bracelet(4)
Monastery	Monastery	inventoryActions	item	Combat bracelet(4)
Ranging Guild	Ranging Guild	inventoryActions	item	Combat bracelet(4)
Gem Mine	Gem Mine	inventoryActions	item	Karamja gloves 3
Fossil Island	Fossil Island	inventoryActions	item	Digsite pendant (1)
Lithkren Dungeon	Lithkren Dungeon	inventoryActions	item	Digsite pendant (1)
Digsite	Digsite	inventoryActions	item	Digsite pendant (1)
Loot	Plündern	inventoryActions	item	Baby impling jar
Impling-jar	Impling-Glas	inventoryActions	item	Jar generator
Butterfly-jar	Schmetterlings-Glas	inventoryActions	item	Jar generator
Toggle-view	Schalte-Ansicht	inventoryActions	item	Impling scroll
Copy to log	Ins Protokoll kopieren	inventoryActions	item	Ancient page
Discard	Verwerfen	inventoryActions	item	Anti-dragon shield (nz)
Take-one	Nimm-Einen	inventoryActions	item	Herb box
Bank-all	Lagere-Alle	inventoryActions	item	Herb box
Refund	Erstatten	inventoryActions	item	Scroll of redirection
Revert	Zurücksetzen	inventoryActions	item	Rimmington teleport
Dismantle	Zerlegen	inventoryActions	item	Armadyl godsword
Disassemble	Auseinandernehmen	inventoryActions	item	Slayer helmet
Fremennik Dungeon	Fremennik Dungeon	inventoryActions	item	Slayer ring (8)
Dark Beasts	Dark Beasts	inventoryActions	item	Slayer ring (8)
Master	Meister	inventoryActions	item	Slayer ring (8)
Stronghold	Stronghold	inventoryActions	item	Slayer ring (8)
Slayer Tower	Schlächterturm	inventoryActions	item	Slayer ring (8)
Tarn's Lair	Tarn's Lair	inventoryActions	item	Slayer ring (8)
Deposit	Einzahlen	inventoryActions	item	Looting bag
Settings	Einstellungen	inventoryActions	item	Looting bag
Miscellania	Miscellania	inventoryActions	item	Ring of wealth (5)
Falador	Falador	inventoryActions	item	Ring of wealth (5)
Dondakan	Dondakan	inventoryActions	item	Ring of wealth (5)
Boss Log	Boss-Protokoll	inventoryActions	item	Ring of wealth (5)
Coin Collection	Münzeneinsammlung	inventoryActions	item	Ring of wealth (5)
Tip	Kippen	inventoryActions	item	Fedora
Spawn Item	Gegenstand erzeugen	inventoryActions	item	Holiday tool
Basic Reanimation	Einfache Wiederbelebung	inventoryActions	item	Easter
Dissolve	Auflösen	inventoryActions	item	Abyssal tentacle
Check completion	Fortschritt prüfen	inventoryActions	item	Challenge scroll (elite)
Check rank	Rang prüfen	inventoryActions	item	Druidic wreath
Check Rank	Rang prüfen	inventoryActions	item	Druidic wreath
Configure	Konfigurieren	inventoryActions	item	Annakarl teleport
Extract	Extrahieren	inventoryActions	item	Nest box (empty)
Unload	Entladen	inventoryActions	item	Toxic blowpipe
Untrim	Verzierung entfernen	inventoryActions	item	Quest point cape (t)
Karamja (Shilo)	Karamja (Shilo)	inventoryActions	item	Achievement diary cape (t)
Western Provinces	Western Provinces	inventoryActions	item	Achievement diary cape (t)
Karamja (Jungle)	Karamja (Jungle)	inventoryActions	item	Achievement diary cape (t)
Twiggy O'Korn	Twiggy O'Korn	inventoryActions	item	Achievement diary cape (t)
Karamja (Mor Ul Rek)	Karamja (Mor Ul Rek)	inventoryActions	item	Achievement diary cape (t)
Ardougne	Ardougne	inventoryActions	item	Achievement diary cape (t)
Desert	Wüste	inventoryActions	item	Achievement diary cape (t)
Kourend & Kebos	Kourend & Kebos	inventoryActions	item	Achievement diary cape (t)
Lumbridge & Draynor	Lumbridge & Draynor	inventoryActions	item	Achievement diary cape (t)
Fremennik	Fremennik	inventoryActions	item	Achievement diary cape (t)
Morytania	Morytania	inventoryActions	item	Achievement diary cape (t)
Kandarin	Kandarin	inventoryActions	item	Achievement diary cape (t)
Wilderness	Wilderness	inventoryActions	item	Achievement diary cape (t)
Slayer Master	Schlächtermeister	inventoryActions	item	Karamja gloves 4
Ecto Teleport	Ekto-Teleport	inventoryActions	item	Morytania legs 1
Ectofuntus Pit	Ectofuntus-Grube	inventoryActions	item	Morytania legs 1
Burgh Teleport	Burgh-Teleport	inventoryActions	item	Morytania legs 3
Burgh de Rott	Burgh de Rott	inventoryActions	item	Morytania legs 3
Activity	Aktivität	inventoryActions	item	Bonecrusher
Recharge-prayer	Lade-Gebet-Auf	inventoryActions	item	Falador shield 1
Recharge Prayer	Gebet aufladen	inventoryActions	item	Falador shield 1
Monastery Teleport	Kloster-Teleport	inventoryActions	item	Ardougne cloak 1
Kandarin Monastery	Kandarin-Kloster	inventoryActions	item	Ardougne cloak 1
Farm Teleport	Farm-Teleport	inventoryActions	item	Ardougne cloak 2
Ardougne Farm	Ardougne-Farm	inventoryActions	item	Ardougne cloak 2
Energy	Energie	inventoryActions	item	Explorer's ring 1
Alchemy	Alchemie	inventoryActions	item	Explorer's ring 1
Functions	Funktionen	inventoryActions	item	Explorer's ring 2
Nardah	Nardah	inventoryActions	item	Desert amulet 4
Kalphite cave	Kalphiten-Höhle	inventoryActions	item	Desert amulet 4
Emote	Emote	inventoryActions	item	Diango's claws
Redeem	Einlösen	inventoryActions	item	Old school bond
Restore	Wiederherstellen	inventoryActions	item	Tanzanite helm (uncharged)
Scramble	Verrühren	inventoryActions	item	Rotten egg
Poach	Pochieren	inventoryActions	item	Rotten egg
Fry	Braten	inventoryActions	item	Rotten egg
Pickle	Einlegen	inventoryActions	item	Rotten egg
Consume	Verzehren	inventoryActions	item	Saradomin's light
Teleports	Teleporte	inventoryActions	item	Max cape
Metamorphosis	Metamorphose	inventoryActions	item	Beaver
Chew	Kauen	inventoryActions	item	Rotten onion
POH Portals	Spielerhaus-Portale	inventoryActions	item	Max cape
Carnivorous chinchompas	Carnivorous chinchompas	inventoryActions	item	Max cape
Ring of Life	Ring des Lebens	inventoryActions	item	Max cape
Black chinchompas	Black chinchompas	inventoryActions	item	Max cape
The Pandemonium	The Pandemonium	inventoryActions	item	Max cape
Warrior's Guild	Warrior's Guild	inventoryActions	item	Max cape
Teleport Boat (Pandemonium)	Teleport-Boot (Pandemonium)	inventoryActions	item	Max cape
Rename boat	Boot umbenennen	inventoryActions	item	Max cape
Guild Teleports	Gilden-Teleporte	inventoryActions	item	Max cape
Skilling Areas	Trainingsgebiete	inventoryActions	item	Max cape
Xeric's Lookout	Xeric's Lookout	inventoryActions	item	Xeric's talisman
Xeric's Glade	Xeric's Glade	inventoryActions	item	Xeric's talisman
Xeric's Inferno	Xeric's Inferno	inventoryActions	item	Xeric's talisman
Xeric's Heart	Xeric's Heart	inventoryActions	item	Xeric's talisman
Xeric's Honour	Xeric's Honour	inventoryActions	item	Xeric's talisman
Take-grubs	Nimm-Maden	inventoryActions	item	Bucket of sandworms
Pack	Packen	inventoryActions	item	Shayzien supply crate
Check charges	Ladungen prüfen	inventoryActions	item	Chronicle
Check Charges	Ladungen prüfen	inventoryActions	item	Chronicle
Teleport to Target	Zum Ziel teleportieren	inventoryActions	item	Dead orb
Transform	Verwandeln	inventoryActions	item	Monkey
Lap-count	Rundenzahl	inventoryActions	item	Monkey
Combine	Kombinieren	inventoryActions	item	Torn clue scroll (part 1)
Recoil settings	Rückstoß-Einstellungen	inventoryActions	item	Ring of suffering (r)
Recoil Settings	Rückstoß-Einstellungen	inventoryActions	item	Ring of suffering (r)
Pages	Seiten	inventoryActions	item	Tome of fire
Swap	Tauschen	inventoryActions	item	Bruma torch
Invigorate	Beleben	inventoryActions	item	Imbued heart
Look at	Ansehen	inventoryActions	item	Snow globe
Snow	Schnee	inventoryActions	item	Snow globe
The Outpost	The Outpost	inventoryActions	item	Necklace of passage(5)
Eagles' Eyrie	Eagles' Eyrie	inventoryActions	item	Necklace of passage(5)
Wizards' Tower	Wizards' Tower	inventoryActions	item	Necklace of passage(5)
Options	Optionen	inventoryActions	item	Amulet of chemistry
Bandit Camp	Bandit Camp	inventoryActions	item	Burning amulet(5)
Lava Maze	Lava Maze	inventoryActions	item	Burning amulet(5)
Chaos Temple	Chaos Temple	inventoryActions	item	Burning amulet(5)
Change-style	Ändere-Stil	inventoryActions	item	Rainbow scarf
Chill	Fächeln	inventoryActions	item	Hand fan
Remove default	Standard entfernen	inventoryActions	item	Master scroll book
Throw-water	Wirf-Wasser	inventoryActions	item	Heat-proof vessel
Throw-water direction	Wirf-Wasser Richtung	inventoryActions	item	Heat-proof vessel
Check-level	Prüfe-Stufe	inventoryActions	item	Heat-proof vessel
Throw-water north	Wirf-Wasser Norden	inventoryActions	item	Heat-proof vessel
Throw-water east	Wirf-Wasser Osten	inventoryActions	item	Heat-proof vessel
Throw-water south	Wirf-Wasser Süden	inventoryActions	item	Heat-proof vessel
Throw-water west	Wirf-Wasser Westen	inventoryActions	item	Heat-proof vessel
Roll	Rollen	inventoryActions	item	Hoop snake
Recharge	Aufladen	inventoryActions	item	Ancient wyvern shield
Channel	Kanalisieren	inventoryActions	item	Merfolk trident
Puff	Pusten	inventoryActions	item	Pufferfish
Take fish	Fisch nehmen	inventoryActions	item	Bowl of fish
Reminisce	In Erinnerungen schwelgen	inventoryActions	item	Kharedst's memoirs
Lunch by the Lancalliums	Mittagessen bei den Lancallien	inventoryActions	item	Kharedst's memoirs
The Fisher's Flute	Die Flöte des Fischers	inventoryActions	item	Kharedst's memoirs
History and Hearsay	Geschichte und Gerüchte	inventoryActions	item	Kharedst's memoirs
Jewellery of Jubilation	Schmuck des Jubels	inventoryActions	item	Kharedst's memoirs
A Dark Disposition	Eine düstere Gemütslage	inventoryActions	item	Kharedst's memoirs
Toggle-absorption	Schalte-Absorption	inventoryActions	item	Bracelet of ethereum
Toggle absorption	Absorption umschalten	inventoryActions	item	Bracelet of ethereum
Elite	Elite	inventoryActions	item	Useful rock
Assessment	Bewertung	inventoryActions	item	Useful rock
Slash	Aufschlitzen	inventoryActions	item	Prop sword
Control	Steuern	inventoryActions	item	Rotten cabbage
Spectate	Zuschauen	inventoryActions	item	Rotten cabbage
Charge	Aufladen	inventoryActions	item	Sanguinesti staff
Scry	Wahrsagen	inventoryActions	item	Oculus orb
Ver Sinhaza	Ver Sinhaza	inventoryActions	item	Drakan's medallion
Darkmeyer	Darkmeyer	inventoryActions	item	Drakan's medallion
Slepe	Slepe	inventoryActions	item	Drakan's medallion
Tele	Teleport	inventoryActions	item	Rotten carrot
Kill Bot	Bot töten	inventoryActions	item	Rotten carrot
Kill Area	Gebiet töten	inventoryActions	item	Rotten carrot
Change	Ändern	inventoryActions	item	Sinhaza shroud tier 1
Auto-afk	Auto-AFK	inventoryActions	item	Escape crystal
Open-all	Öffne-Alle	inventoryActions	item	Coin pouch
Close	Schließen	inventoryActions	item	Looting bag
Weiss	Weiss	inventoryActions	item	Icy basalt
Troll Stronghold	Troll-Festung	inventoryActions	item	Stony basalt
Troll Stronghold entrance	Troll-Festung-Eingang	inventoryActions	item	Stony basalt
Troll Stronghold roof	Troll-Festung-Dach	inventoryActions	item	Stony basalt
Collections overview	Sammlungsübersicht	inventoryActions	item	Collection log
Collections Overview	Sammlungsübersicht	inventoryActions	item	Collection log
Collection Log	Sammlungsprotokoll	inventoryActions	item	Collection log
Fletch	Pfeilbau	inventoryActions	item	Celastrus bark
Kourend Woodland	Kourend Woodland	inventoryActions	item	Rada's blessing 1
Mount Karuulm	Mount Karuulm	inventoryActions	item	Rada's blessing 3
Check/Uncharge	Prüfen/Entladen	inventoryActions	item	Bonecrusher necklace
Take	Nehmen	inventoryActions	item	Seed pack
Take-all	Nimm-Alle	inventoryActions	item	Seed pack
Easter dance	Oster-Tanz	inventoryActions	item	Giant easter egg
Cut-open	Schneide-Auf	inventoryActions	item	Giant egg sac(full)
Check-eggs	Prüfe-Eier	inventoryActions	item	Giant egg sac(full)
Remove-eggs	Entferne-Eier	inventoryActions	item	Giant egg sac
Scrutinise	Genau prüfen	inventoryActions	item	Guthixian icon
Trophy Emote	Trophäen-Emote	inventoryActions	item	Twisted dragon trophy
Twisted Relic Emote	Twisted-Relikt-Emote	inventoryActions	item	Twisted cane
Chase	Verfolgen	inventoryActions	item	Cat ears
Open-All	Öffne-Alle	inventoryActions	item	Supply crate
Trailblazer Relic Emote	Trailblazer-Relikt-Emote	inventoryActions	item	Trailblazer cane
Trailblazer Area Emote	Trailblazer-Gebiets-Emote	inventoryActions	item	Trailblazer cane
Change-Style	Ändere-Stil	inventoryActions	item	Infernal harpoon (or)
Last-destination	Letztes-Ziel	inventoryActions	item	Fairy mushroom
Fairy-Ring	Feen-Ring	inventoryActions	item	Fairy mushroom
Spirit-tree	Geister-Baum	inventoryActions	item	Fairy mushroom
Tool-leprechauns	Werkzeug-Kobolde	inventoryActions	item	Fairy mushroom
Teleport-back	Teleportiere-Zurück	inventoryActions	item	Crystal of echoes
Check-memories	Prüfe-Erinnerungen	inventoryActions	item	Crystal of echoes
Save-memory	Speichere-Erinnerung	inventoryActions	item	Crystal of echoes
Withdraw	Abheben	inventoryActions	item	Extradimensional bag
Settings/Destroy	Einstellungen/Zerstören	inventoryActions	item	Extradimensional bag
League Debug	Liga-Debug	inventoryActions	item	League tomato
Setups	Konfigurationen	inventoryActions	item	League tomato
Toggle-colour	Schalte-Farbe	inventoryActions	item	Soul cape
Use	Benutzen	inventoryActions	item	Tackle box
Scatter	Verstreuen	inventoryActions	item	Fiendish ashes
Trollheim	Trollheim	inventoryActions	item	Ghommal's hilt 1
Mor Ul Rek	Mor Ul Rek	inventoryActions	item	Ghommal's hilt 4
Unattune	Abstimmung aufheben	inventoryActions	item	Sigil of resilience
Attune	Abstimmen	inventoryActions	item	Sigil of resilience
Unlock	Freischalten	inventoryActions	item	Sigil of deft strikes
Make scary noise	Gruseliges Geräusch machen	inventoryActions	item	Jered's empty wine bottle
Reverse	Umkehren	inventoryActions	item	Ugly halloween jumper (orange)
Wake-ghost	Weck-Geist	inventoryActions	item	Haunted wine bottle
Read-tag	Lies-Etikett	inventoryActions	item	Secret santa present (red)
Change-colour	Ändere-Farbe	inventoryActions	item	Secret santa present (red)
Dismantle kit	Bausatz zerlegen	inventoryActions	item	Abyssal whip (or)
Skill Emote	Fertigkeits-Emote	inventoryActions	item	Shattered cane
Boss Emote	Boss-Emote	inventoryActions	item	Shattered cane
Quest Emote	Quest-Emote	inventoryActions	item	Shattered cane
Fragment Emote	Fragment-Emote	inventoryActions	item	Shattered cane
Change Spellbook	Zauberbuch wechseln	inventoryActions	item	Arcane grimoire
Previous Spellbook	Vorheriges Zauberbuch	inventoryActions	item	Arcane grimoire
Check Previous	Vorheriges prüfen	inventoryActions	item	Arcane grimoire
Unimbue	Imprägnierung aufheben	inventoryActions	item	Wristbands of the arena (i)
Last Destination	Letztes Ziel	inventoryActions	item	Ring of the elements
Air Altar	Luftaltar	inventoryActions	item	Ring of the elements
Water Altar	Wasseraltar	inventoryActions	item	Ring of the elements
Earth Altar	Erdaltar	inventoryActions	item	Ring of the elements
Fire Altar	Feueraltar	inventoryActions	item	Ring of the elements
Last-Teleport	Letzter-Teleport	inventoryActions	item	Pharaoh's sceptre
Jalsavrah	Jalsavrah	inventoryActions	item	Pharaoh's sceptre
