english	translation	category	sub_category	source
You can now use the Cosmic Temple advanced narrow walkway Agility shortcut and jump the stepping stone from Lumbridge to the Desert, and the Taverley wall shortcut.	Artık Kozmik Tapınak gelişmiş dar geçit Çeviklik kısayolunu kullanabilir ve Lumbridge'den Çöl'e giden basamak taşından atlayabilir ve Taverley duvar kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now access the Yanille dungeons using rubble climb.	Yanille zindanlarına artık moloz tırmanışını kullanarak erişebilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass medium cliffside scramble and the Ice Mountain western scramble Agility shortcuts.	Artık Elven Overpass orta uçurum tırmanışı ve Buz Dağı batı tırmanışı Çeviklik kısayollarını kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the northern scramble at the Arceuus essence mine.	Artık Arceuus öz madeninde kuzey karıştırmasını kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Dorgeshuun and Pollnivneach Courses, use the Taverley Dungeon dragon and Fossil Island hardwood shortcuts, access the Saradomin God Wars Dungeon area and equip Rings of Endurance	Artık Dorgeshuun ve Pollnivneach Kurslarını kullanabilir, Taverley Zindanı ejderhası ve Fosil Adası sert ağaç kısayollarını kullanabilir, Saradomin Tanrı Savaşları Zindanı alanına erişebilir ve Dayanıklılık Yüzükleri kuşanabilirsiniz	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Slayer tower advanced spiked chain climb Agility shortcut and the Gu'Tanoth wall climb if you have completed the Watchtower quest.	Gözcü Kulesi görevini tamamladıysanız artık Slayer Kulesi gelişmiş dikenli zincir tırmanma Çeviklik kısayolunu ve Gu'Tanoth duvar tırmanma görevini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 3 of the Hallowed Sepulchre, and use the Stronghold Slayer Cave narrow tunnel and Asgarnian Ice Dungeon wyvern tunnel.	Artık Kutsal Kabir'in 3. katına girebilir ve Stronghold Slayer Mağarası'nın dar tüneli ile Asgarnian Buz Zindanı'nın wyvern tüneli'ni kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Troll Stronghold wall-climb and the western descent at the Arceuus essence mine.	Artık Troll Kalesi duvar tırmanışını ve Arceuus öz madenindeki batı inişini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Lava Dragon Isle lava jump and the Meiyerditch Laboratory tunnels.	Artık Lava Dragon Adası lav atlayışını ve Meiyerditch Laboratuvarı tünellerini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Prifddinas Agility Course, the medium Revenant Cave shortcuts.	Artık Prifddinas Çeviklik Parkuru'nu, orta seviye Revenant Mağarası kısayollarını kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the island crossing near Zul-Andra.	Artık Zul-Andra yakınlarındaki ada geçişini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Wilderness Slayer Dungeon Crevices.	Artık Wilderness Slayer Dungeon Crevices'ı kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Iorwerth Dungeon northern shortcut.	Artık Iorwerth Dungeon kuzey kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Kharazi Jungle vine climb and the Shilo village north rock climb shortcut.	Artık Kharazi Ormanı asma tırmanışını ve Shilo köyü kuzey kaya tırmanışı kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Rellekka course and the Taverley Dungeon spiked blades jump Agility shortcut.	Artık Rellekka parkurunu ve Taverley Dungeon dikenli bıçaklı zıplama çeviklik kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Waterbirth dungeon crevice shortcut.	Artık Su Doğumu zindan yarık kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 4 of the Hallowed Sepulchre and use the Lava Maze stepping stone shortcut, and the Adept Asgarnian Ice Dungeon wyvern tunnel.	Artık Kutsal Kabir'in 4. katına girebilir ve Lava Maze basamak taşı kısayolunu ve Adept Asgarnian Buz Zindanı wyvern tüneli'ni kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Brimhaven Dungeon eastern stepping stones shortcut.	Artık Brimhaven Dungeon doğu basamak taşları kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Iorwerth Dungeon southern shortcut.	Artık Iorwerth Dungeon'ın güney kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass advanced cliffside scramble and the Waterbirth Island cliffside scale.	Artık Elven Overpass'ın gelişmiş uçurum tırmanışını ve Waterbirth Adası uçurum ölçeğini kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Kalphite Lair crevice.	Artık Kalphite Lair yarığını kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Brimhaven Dungeon vine climb.	Artık Brimhaven Zindanı'na tırmanmayı kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Karuulm dungeon pipe shortcut.	Artık Karuulm zindan borusu kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the hard Revenant cave shortcuts.	Artık zor Revenant mağarası kısayollarını kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Ardougne course.	Artık Ardougne kursunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Viyeldi Caves cliff shortcut.	Artık Viyeldi Mağaraları uçurum kısayolunu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 5 of the Hallowed Sepulchre.	Artık Kutsal Kabir'in 5. katına girebilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the advanced shortcut to the Meiyerditch Laboratories (with 78 mining).	Artık Meiyerditch Laboratuvarlarına (78 madencilikle) gelişmiş kısayolu kullanabilirsiniz.	lvl_up_msg	Transcript of Agility	Transcript of Agility
Congratulations! You are now a master of Agility. Why not visit the Cap'n Izzy No-beard at the Brimhaven Agility Arena? He has something special that is only available to true masters of the Agility skill!	Tebrikler! Artık bir Çeviklik ustasısın. Brimhaven Çeviklik Arenası'ndaki Kaptan Izzy Sakalsız'ı ziyaret etmeye ne dersin? Sadece Çeviklik becerisinin gerçek ustalarına özel bir yeteneği var!	lvl_up_msg	Transcript of Agility	Transcript of Agility
Your Attack level is used to determine how likely you are to hit your target in melee combat. A higher Attack level will give you a better chance to hit.	Saldırı seviyeniz, yakın dövüşte hedefinizi vurma olasılığınızı belirlemek için kullanılır. Daha yüksek bir Saldırı seviyesi, vurma şansınızı artırır.	lvl_up_msg	Transcript of Attack	Transcript of Attack
Additionally, a higher Attack level will allow you to wield more powerful weapons. A weapon with a higher Attack bonus will give you more accuracy in combat.	Ayrıca, daha yüksek bir Saldırı seviyesi, daha güçlü silahlar kullanmanıza olanak tanır. Daha yüksek Saldırı bonusuna sahip bir silah, savaşta daha fazla isabet oranı sağlar.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can select your Attack style from the Combat Options side panel. Different enemies are weaker or stronger against different Attack styles, so choose carefully.	Saldırı stilinizi Savaş Seçenekleri yan panelinden seçebilirsiniz. Farklı düşmanlar farklı Saldırı stillerine karşı daha zayıf veya daha güçlüdür, bu yüzden dikkatli seçin.	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Steel Weaponry!	Artık Çelik Silahları kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Black Weaponry and members can wield White Weaponry!	Artık siz Siyah Silahlar'ı kullanabilirsiniz ve üyeler de Beyaz Silahlar'ı kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Mithril Weaponry!	Artık Mithril Silahlarını kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry!	Artık Adamant Silahlarını kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry and members can wield Swamp Lizards and Bryophyta's Staff!	Artık Adamant Silahlarını kullanabilirsiniz ve üyeler Bataklık Kertenkeleleri ve Bryophyta'nın Asasını kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Rune Weaponry and Barronite maces. Members can wield Brine Sabres and Ivandis Flails!	Artık Rün Silahları ve Barronit topuzlarını kullanabilirsiniz. Üyeler ise Tuzlu Kılıçlar ve İvandis Dövücüleri kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Void Knight equipment!	Üyeler artık Boşluk Şövalyesi ekipmanlarını kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Granite weapons, Blisterwood weapons, Keris daggers and the Ancient Sceptre!	Üyeler artık Granit silahlarını, Kabarcık Ağacı silahlarını, Keris hançerlerini ve Antik Asa'yı kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Dragon Weaponry, Viggora's Chainmace, The Colossal Blade, Red Salamanders and the Keris Partisan!	Üyeler artık Ejderha Silahları, Viggora'nın Zincir Topuzu, Devasa Bıçak, Kırmızı Semenderler ve Keris Partizanı'nı kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield the 3rd age longsword, 3rd Age Druidic staff (with 65 prayer), the Sarachnis Cudgel and Keris partisans!	Artık 3. Çağ uzun kılıcını, 3. Çağ Druid asasını (65 dua ile), Sarachnis Sopasını ve Keris partizanlarını kullanabilirsiniz!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Üyeler artık Saradomin Kılıcı, Uçurum Kırbacı ve Hançeri, Zamorak Mızrağı, Ayı Zinciri Gürzü, Kristal Ekipmanı ve Höyük silahlarını kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Üyeler artık Kara Semenderler, Saradomin Kılıcı, Uçurum Kırbacı ve Hançeri, Zamorak Mızrağı, Ayı Zinciri Gürzü, Kristal Ekipmanı ve Höyük silahlarını kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Üyeler artık Saradomin Kılıcı, Uçurum Kırbacı, Hançer ve Topuz, Zamorak Mızrağı, Ayı Zinciri Gürzü, Kristal Ekipman ve Höyük silahlarını kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!	Üyeler artık Kara Semenderler, Saradomin Kılıcı, Uçurum Kırbacı, Hançer ve Topuz, Zamorak Mızrağı, Ayı Zinciri Gürzü, Kristal Ekipman ve Höyük silahlarını kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Godswords, the Blessed Saradomin Sword, Abyssal Tentacle, Staff of the Dead, Staff of Light, Staff of Balance, Dinh's Bulwark, Arclight, Vesta's blighted longsword and the Voidwaker!	Üyeler artık Tanrı Kılıçları, Kutsanmış Saradomin Kılıcı, Uçurum Dokunacı, Ölülerin Asası, Işık Asası, Denge Asası, Dinh'in Siperi, Arclight, Vesta'nın Bozulmuş Uzun Kılıcı ve Boşluk Uyanışı'nı kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Dragon Hunter Lance!	Üyeler artık Ejderha Avcısı Mızrağını kullanabilir!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Scythe of Vitur, the Ghrazi Rapier, the Inquisitor's Mace, the Blade of Saeldor and the upgraded Keris Partisan!	Üyeler artık Vitur Tırpanı, Ghrazi Rapier'i, Engizisyon Topuzu, Saeldor Kılıcı ve geliştirilmiş Keris Partizan'ı kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Osmumten's Fang!	Üyeler artık Osmumten'in Dişini kullanabilecek!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Congratulations! You are now a master of Attack. Why not visit Ajjat at the Warriors' Guild? He has something special that is only available to true masters of the Attack skill!	Tebrikler! Artık Saldırı ustası oldun. Neden Savaşçılar Loncası'ndaki Ajjat'ı ziyaret etmiyorsun? Onda, yalnızca Saldırı becerisinin gerçek ustalarına özel bir şey var!	lvl_up_msg	Transcript of Attack	Transcript of Attack
Construction gives you access to your very owned Player-Owned House. To get started, you'll need to buy a house from an Estate agent.	İnşaat, size tamamen size ait Oyuncu Evine erişim sağlar. Başlamak için bir emlakçıdan ev satın almanız gerekir.	lvl_up_msg	Transcript of Construction	Transcript of Construction
Once you have a house, you'll need to build furniture. Most furniture can be built with planks, which can be obtained via taking logs to a sawmill.	Bir eviniz olduğunda, mobilya yapmanız gerekecek. Çoğu mobilya, kereste fabrikasına kütük götürerek elde edilebilen tahtalarla yapılabilir.	lvl_up_msg	Transcript of Construction	Transcript of Construction
To build furniture, grab a hammer and a saw, enter your house in build mode, select a hotspot and select the furniture you want to build.	Mobilya yapmak için bir çekiç ve testere alın, evinizin inşa moduna girin, bir etkin nokta seçin ve inşa etmek istediğiniz mobilyaları seçin.	lvl_up_msg	Transcript of Construction	Transcript of Construction
As your Construction level increases, you'll be able to build bigger houses, gain access to more kinds of room in your house, and be able to build fancier furniture.	İnşaat seviyeniz arttıkça daha büyük evler inşa edebilecek, evinizde daha fazla odaya erişim sağlayabilecek ve daha gösterişli mobilyalar inşa edebileceksiniz.	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Torn curtains Brown rug	Artık şunları yapabilirsiniz: Yırtık perdeler Kahverengi halı	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Clay fireplace	Artık şunları inşa edebilirsiniz: Kil şömine	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden bookcase	Artık şunları yapabilirsiniz: Ahşap kitaplık	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit, Tree, Decorative Rock, Cat blanket	Artık şunları inşa edebilirsiniz: Ateş çukuru, Ağaç, Dekoratif Kaya, Kedi battaniyesi	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shelves 1 Mid-level plants	Artık şunları inşa edebilirsiniz: Ahşap raflar 1 Orta seviye bitkiler	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Pump and drain Beer barrel	Artık şunları yapabilirsiniz: Bira fıçısını pompalayın ve boşaltın	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden chair	Artık şunları yapabilirsiniz: Ahşap sandalye	lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden larder	Artık şunları inşa edebilirsiniz: Ahşap kiler	lvl_up_msg	Transcript of Construction	Transcript of Construction
