english	translation	category	sub_category	source
Group: Choose	Grup: Seçin	actions	menu	spellBookTab
Outside	Dıştan	actions	menu	spellBookTab
Yanille	Yanille	actions	menu	spellBookTab
Enable warning	Uyarıyı etkinleştir	actions	menu	spellBookTab
Disable warning	Uyarıyı devre dışı bırak	actions	menu	spellBookTab
Turael	Turael	actions	menu	spellBookTab
Target	Hedef	actions	menu	spellBookTab
Setup	Kurmak	actions	menu	spellBookTab
Arceuus	Arceuus	actions	menu	spellBookTab
Ancient	Antik	actions	menu	spellBookTab
Standard	Standart	actions	menu	spellBookTab
Reanimate	Yeniden canlandırmak	actions	menu	spellBookTab
Resurrect	Diriltmek	actions	menu	spellBookTab
Adjust Music Volume	Müzik Sesini Ayarla	actions	menu	settingsTab
Adjust Area Sound Volume	Alan Ses Seviyesini Ayarla	actions	menu	settingsTab
Adjust Sound Effect Volume	Ses Efekti Seviyesini Ayarla	actions	menu	settingsTab
Toggle unlock message	Kilidi açma mesajını aç	actions	menu	settingsTab
Play	Oynamak	actions	menu	
Open Activity Adviser	Açık Etkinlik Danışmanı	actions	menu	
<colNum0>Set chat mode:</col> Group (/@g)	<colNum0>Sohbet modunu ayarla:</col> Grup (/@g)	actions	menu	
<colNum0>Set chat mode:</col> Guest Clan (/@gc)	<colNum0>Sohbet modunu ayarla:</col> Misafir Klan (/@gc)	actions	menu	
<colNum0>Set chat mode:</col> Clan (/@c)	<colNum0>Sohbet modunu ayarla:</col> Klan (/@c)	actions	menu	
<colNum0>Set chat mode:</col> Channel (/@f)	<colNum0>Sohbet modunu ayarla:</col> Kanal (/@f)	actions	menu	
<colNum0>Set chat mode:</col> Public (/@p)	<colNum0>Sohbet modunu ayarla:</col> Genel (/@p)	actions	menu	
Clear history	Geçmişi temizle	actions	menu	
Switch tab	Sekmeyi değiştir	actions	menu	
Configure filter	Filtreyi yapılandır	actions	menu	
<colNum0>Game:</col> Clear history	<colNum0>Oyun:</col> Geçmişi temizle	actions	menu	
<colNum0>Game:</col> Filter	<colNum0>Oyun:</col> Filtre	actions	menu	
Setup your autochat	Otomatik sohbetinizi ayarlayın	actions	menu	
Filter public chat	Genel sohbeti filtrele	actions	menu	
<colNum0>Public:</col> Clear history	<colNum0>Genel:</col> Geçmişi temizle	actions	menu	
<colNum0>Public:</col> Hide	<colNum0>Genel:</col> Gizle	actions	menu	
<colNum0>Public:</col> Show none	<colNum0>Genel:</col> Hiçbirini göster	actions	menu	
<colNum0>Public:</col> Show friends	<colNum0>Genel:</col> Arkadaşları göster	actions	menu	
<colNum0>Public:</col> Show standard	<colNum0>Genel:</col> Standardı göster	actions	menu	
<colNum0>Public:</col> Show autochat	<colNum0>Genel:</col> Otomatik sohbeti göster	actions	menu	
<colNum0>Private:</col> Clear history	<colNum0>Özel:</col> Geçmişi temizle	actions	menu	
<colNum0>Private:</col> Show none	<colNum0>Özel:</col> Hiçbirini göster	actions	menu	
<colNum0>Private:</col> Show friends	<colNum0>Özel:</col> Arkadaşları göster	actions	menu	
<colNum0>Private:</col> Show all	<colNum0>Özel:</col> Tümünü göster	actions	menu	
<colNum0>Channel:</col> Clear history	<colNum0>Kanal:</col> Geçmişi temizle	actions	menu	
<colNum0>Channel:</col> Show none	<colNum0>Kanal:</col> Hiçbirini göster	actions	menu	
<colNum0>Channel:</col> Show friends	<colNum0>Kanal:</col> Arkadaşları göster	actions	menu	
<colNum0>Channel:</col> Show all	<colNum0>Kanal:</col> Tümünü göster	actions	menu	
<colNum0>Clan:</col> Clear history	<colNum0>Klan:</col> Geçmişi temizle	actions	menu	
<colNum0>Clan:</col> Show none	<colNum0>Klan:</col> Hiçbirini göster	actions	menu	
<colNum0>Clan:</col> Show friends	<colNum0>Klan:</col> Arkadaşları göster	actions	menu	
<colNum0>Clan:</col> Show all	<colNum0>Klan:</col> Tümünü göster	actions	menu	
<colNum0>Group:</col> Clear history	<colNum0>Grup:</col> Geçmişi temizle	actions	menu	
<colNum0>Group:</col> Show none	<colNum0>Grup:</col> Hiçbirini göster	actions	menu	
<colNum0>Group:</col> Show friends	<colNum0>Grup:</col> Arkadaşları göster	actions	menu	
<colNum0>Group:</col> Show all	<colNum0>Grup:</col> Tümünü göster	actions	menu	
<colNum0>Trade:</col> Clear history	<colNum0>Ticaret:</col> Geçmişi temizle	actions	menu	
<colNum0>Trade:</col> Show none	<colNum0>Ticaret:</col> Hiçbirini göster	actions	menu	
<colNum0>Trade:</col> Show friends	<colNum0>Ticaret:</col> Arkadaşları göster	actions	menu	
<colNum0>Trade:</col> Show all	<colNum0>Ticaret:</col> Tümünü göster	actions	menu	
Report game bug	Oyun hatasını bildir	actions	menu	
Report abuse	Kötüye kullanımı bildirin	actions	menu	
Combat Options	Savaş Seçenekleri	actions	menu	
Skills	Yetenekler	actions	menu	
Achievement Diaries	Başarı Günlükleri	actions	menu	
Inventory	Envanter	actions	menu	
Worn Equipment	Aşınmış Ekipman	actions	menu	
Enable prayer reordering	Namazın yeniden düzenlenmesini etkinleştir	actions	menu	
Disable prayer filtering	Dua filtrelemesini devre dışı bırak	actions	menu	
Prayer	Namaz	actions	menu	
Enable spell reordering	Yazım yeniden sıralamasını etkinleştir	actions	menu	
Disable spell filtering	Büyü filtrelemeyi devre dışı bırak	actions	menu	
Magic	Büyü	actions	menu	
Friends List	Arkadaş Listesi	actions	menu	
Account Management	Hesap Yönetimi	actions	menu	
Ironman Group	Ironman Grubu	actions	menu	
Settings	Ayarlar	actions	menu	
Emotes	Duygular	actions	menu	
Music Player	Müzik Çalar	actions	menu	
Logout	Çıkış yap	actions	menu	
Look West	Batıya Bak	actions	menu	
Look South	Güney'e Bak	actions	menu	
Look East	Doğuya Bak	actions	menu	
Look North	Kuzeye Bak	actions	menu	
Setup	Kurmak	actions	menu	
Hide	Saklamak	actions	menu	
Show	Göstermek	actions	menu	
Activate	Etkinleştir	actions	menu	
Toggle Run	Çalıştırmayı Aç/Kapat	actions	menu	
Use	Kullanmak	actions	menu	
Bond Pouch	Bond Kesesi	actions	menu	
Open Store	Açık Mağaza	actions	menu	
Clear	Temizlemek	actions	menu	
Import	İçe aktarmak	actions	menu	
Export	İhracat	actions	menu	
Fullscreen <colNum0>World Map</col>	Tam Ekran <colNum0>Dünya Haritası</col>	actions	menu	
Floating <colNum0>World Map</col>	Yüzen <colNum0>Dünya Haritası</col>	actions	menu	
DPS	DPS	actions	menu	
Search	Aramak	actions	menu	
Lookup	Bakmak	actions	menu	
Auto retaliate	Otomatik misilleme	actions	menu	combatOptionsTab
Use <colNum0>Special Attack</col>	<colNum0>Özel Saldırı</col>'yı kullanın	actions	menu	combatOptionsTab
Choose spell	Büyüyü seçin	actions	menu	combatOptionsTab
Focus	Odak	actions	menu	combatOptionsTab
Wiki	Viki	actions	menu	
Add to canvas	Tuvale ekle	actions	menu	
View <colNum0>Attack</col> guide	<colNum0>Saldırı</col> kılavuzunu görüntüle	actions	menu	skillsTab
View <colNum0>Hitpoints</col> guide	<colNum0>Can Puanları</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Mining</col> guide	<colNum0>Madencilik</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Strength</col> guide	<colNum0>Güç</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Agility</col> guide	<colNum0>Çeviklik</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Smithing</col> guide	<colNum0>Smithing</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Defence</col> guide	<colNum0>Savunma</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Herblore</col> guide	<colNum0>Bitki Bilimi</col> rehberini görüntüle	actions	menu	skillsTab
View <colNum0>Fishing</col> guide	<colNum0>Balıkçılık</col> rehberini görüntüle	actions	menu	skillsTab
View <colNum0>Ranged</col> guide	<colNum0>Menzilli</col> kılavuzunu görüntüle	actions	menu	skillsTab
View <colNum0>Thieving</col> guide	<colNum0>Hırsızlık</col> kılavuzunu görüntüle	actions	menu	skillsTab
View <colNum0>Cooking</col> guide	<colNum0>Yemek Pişirme</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Prayer</col> guide	<colNum0>Dua</col> rehberini görüntüle	actions	menu	skillsTab
View <colNum0>Crafting</col> guide	<colNum0>El Sanatları</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Firemaking</col> guide	<colNum0>Ateş Yakma</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Magic</col> guide	<colNum0>Magic</col> kılavuzunu görüntüle	actions	menu	skillsTab
View <colNum0>Fletching</col> guide	<colNum0>Fletching</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Woodcutting</col> guide	<colNum0>Odun Kesme</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Runecraft</col> guide	<colNum0>Runecraft</col> rehberini görüntüle	actions	menu	skillsTab
View <colNum0>Slayer</col> guide	<colNum0>Slayer</col> rehberini görüntüle	actions	menu	skillsTab
View <colNum0>Farming</col> guide	<colNum0>Çiftçilik</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Construction</col> guide	<colNum0>İnşaat</col> kılavuzunu görüntüleyin	actions	menu	skillsTab
View <colNum0>Hunter</col> guide	<colNum0>Hunter</col> rehberini görüntüle	actions	menu	skillsTab
Character Summary	Karakter Özeti	actions	menu	characterSummaryTab
Achievement Diaries	Başarı Günlükleri	actions	menu	characterSummaryTab
Quest List	Görev Listesi	actions	menu	characterSummaryTab
Character Summary	Karakter Özeti	actions	menu	achievementDiaryTab
Achievement Diaries	Başarı Günlükleri	actions	menu	achievementDiaryTab
Quest List	Görev Listesi	actions	menu	achievementDiaryTab
Character Summary	Karakter Özeti	actions	menu	questListTab
Achievement Diaries	Başarı Günlükleri	actions	menu	questListTab
Quest List	Görev Listesi	actions	menu	questListTab
Character Summary	Karakter Özeti	actions	menu	
Quest List	Görev Listesi	actions	menu	
Rewards	Ödüller	actions	menu	characterSummaryTab
Tasks	Görevler	actions	menu	characterSummaryTab
Bosses	Patronlar	actions	menu	characterSummaryTab
Overview	Genel Bakış	actions	menu	characterSummaryTab
Collection Log	Koleksiyon Günlüğü	actions	menu	characterSummaryTab
Collection Overview	Koleksiyona Genel Bakış	actions	menu	characterSummaryTab
Reveal	Ortaya çıkarmak	actions	menu	characterSummaryTab
Hide	Saklamak	actions	menu	characterSummaryTab
Open	Açık	actions	menu	questListTab
Close	Kapalı	actions	menu	questListTab
Start Quest Helper	Görev Yardımcısını Başlat	actions	menu	questListTab
Open wiki quick guide:	Açık wiki hızlı kılavuzu:	actions	menu	questListTab
Open wiki guide:	Wiki rehberini aç:	actions	menu	questListTab
Show on map:	Haritada göster:	actions	menu	questListTab
Read journal:	Dergiyi oku:	actions	menu	questListTab
Start Helper	Başlangıç Yardımcısı	actions	menu	achievementDiaryTab
Wiki <colNum0>Ardougne Journal</col>	Wiki <colNum0>Ardougne Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Ardougne Journal</col>	<colNum0>Ardougne Günlüğünü</col> açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Desert Journal</col>	Wiki <colNum0>Çöl Günlüğü</col>	actions	menu	achievementDiaryTab
Open <colNum0>Desert Journal</col>	<colNum0>Çöl Günlüğü</col>'nü açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Falador Journal</col>	Wiki <colNum0>Falador Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Falador Journal</col>	<colNum0>Falador Günlüğü</col>'nü açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Fremennik Journal</col>	Wiki <colNum0>Fremennik Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Fremennik Journal</col>	<colNum0>Fremennik Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Kandarin Journal</col>	Wiki <colNum0>Kandarin Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Kandarin Journal</col>	<colNum0>Kandarin Günlüğü</col>'nü açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Karamja Journal</col>	Wiki <colNum0>Karamja Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Karamja Journal</col>	<colNum0>Karamja Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Kourend & Kebos Journal</col>	Wiki <colNum0>Kourend & Kebos Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Kourend & Kebos Journal</col>	<colNum0>Kourend & Kebos Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Lumbridge & Draynor Journal</col>	Wiki <colNum0>Lumbridge ve Draynor Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Lumbridge & Draynor Journal</col>	<colNum0>Lumbridge & Draynor Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Morytania Journal</col>	Wiki <colNum0>Morytania Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Morytania Journal</col>	<colNum0>Morytania Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Varrock Journal</col>	Wiki <colNum0>Varrock Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Varrock Journal</col>	<colNum0>Varrock Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Western Provinces Journal</col>	Wiki <colNum0>Batı İlleri Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Western Provinces Journal</col>	<colNum0>Batı İlleri Dergisi</col>'ni açın	actions	menu	achievementDiaryTab
Wiki <colNum0>Wilderness Journal</col>	Wiki <colNum0>Vahşi Doğa Dergisi</col>	actions	menu	achievementDiaryTab
Open <colNum0>Wilderness Journal</col>	<colNum0>Wilderness Journal</col>'ı açın	actions	menu	achievementDiaryTab
View equipment stats	Ekipman istatistiklerini görüntüle	actions	menu	wornEquipmentTab
View guide prices	Rehber fiyatları görüntüle	actions	menu	wornEquipmentTab
View items kept on death	Ölüm anında saklanan eşyaları görüntüle	actions	menu	wornEquipmentTab
Call follower	Çağrı takipçisi	actions	menu	wornEquipmentTab
Disable prayer reordering	Namazın yeniden düzenlenmesini devre dışı bırak	actions	menu	
Enable prayer filtering	Dua filtrelemesini etkinleştir	actions	menu	
Disable spell reordering	Büyü yeniden sıralamasını devre dışı bırak	actions	menu	
Enable spell filtering	Yazım filtrelemesini etkinleştir	actions	menu	
Show notifications	Bildirimleri göster	actions	menu	
Add Note	Not Ekle	actions	menu	
Hide notifications	Bildirimleri gizle	actions	menu	
Delete	Silmek	actions	menu	friendsTab
Message	Mesaj	actions	menu	friendsTab
View Ignore List	Yoksayılanlar Listesini Görüntüle	actions	menu	friendsTab
Add Friend	Arkadaş Ekle	actions	menu	friendsTab
Delete Friend	Arkadaşını Sil	actions	menu	friendsTab
Hop-to	Hop-to	actions	menu	friendsTab
View Friends List	Arkadaş Listesini Görüntüle	actions	menu	ignoreTab
Delete	Silmek	actions	menu	ignoreTab
Add Name	İsim Ekle	actions	menu	ignoreTab
Delete Name	Adı Sil	actions	menu	ignoreTab
Account	Hesap	actions	menu	accountManagementTab
Community	Toplum	actions	menu	accountManagementTab
Useful Links	Faydalı Bağlantılar	actions	menu	accountManagementTab
Open Store	Açık Mağaza	actions	menu	accountManagementTab
Bond Pouch	Bond Kesesi	actions	menu	accountManagementTab
View Inbox	Gelen Kutusunu Görüntüle	actions	menu	accountManagementTab
Name Changer	İsim Değiştirici	actions	menu	accountManagementTab
View History	Geçmişi Görüntüle	actions	menu	accountManagementTab
View Newspost	Haber Gönderisini Görüntüle	actions	menu	accountManagementTab
View Archive	Arşivi Görüntüle	actions	menu	accountManagementTab
Open	Açık	actions	menu	accountManagementTab
Settings	Ayarlar	actions	menu	groupTab
Refresh	Yenile	actions	menu	groupTab
Join	Katılmak	actions	menu	groupTab
Setup	Kurmak	actions	menu	groupTab
Find	Bulmak	actions	menu	groupTab
Open	Açık	actions	menu	groupTab
Add friend	Arkadaş ekle	actions	menu	groupTab
Add ignore	Yoksaymayı ekle	actions	menu	groupTab
Teleport	Işınlanma	actions	menu	groupTab
Select	Seçme	actions	menu	groupTab
Join <colNum0><!ANY_TRANSLATED0></col> channel	<colNum0><!ANY_TRANSLATED0></col> kanalına katılın	actions	menu	groupTab
Leave <colNum0><!ANY_TRANSLATED0></col> channel	<colNum0><!ANY_TRANSLATED0></col> kanalından ayrıl	actions	menu	groupTab
Teleport to <colNum0><!ANY_TRANSLATED0></col>	<colNum0><!ANY_TRANSLATED0></col> adresine ışınlanın	actions	menu	groupTab
Add friend <!PLAYER_NAME0>	<!PLAYER_NAME0> adlı arkadaşı ekle	actions	menu	groupTab
Add ignore <!PLAYER_NAME0>	<!PLAYER_NAME0> yoksaymayı ekle	actions	menu	groupTab
Remove friend <!PLAYER_NAME0>	<!PLAYER_NAME0> adlı arkadaşı kaldır	actions	menu	groupTab
Remove ignore <!PLAYER_NAME0>	<!PLAYER_NAME0> yoksaymayı kaldır	actions	menu	groupTab
View Channel	Kanalı Görüntüle	actions	menu	groupTab
Toggle skull prevention	Kafatası engellemeyi aç/kapat	actions	menu	settingsTab
Toggle Accept Aid	Yardımı Kabul Et'i Aç/Kapat	actions	menu	settingsTab
Toggle Run	Çalıştırmayı Aç/Kapat	actions	menu	settingsTab
View House Options	Ev Seçeneklerini Görüntüle	actions	menu	settingsTab
Open Bond Pouch	Açık Bond Kesesi	actions	menu	settingsTab
All Settings	Tüm Ayarlar	actions	menu	settingsTab
Controls	Kontroller	actions	menu	settingsTab
Display	Görüntülemek	actions	menu	settingsTab
Audio	Ses	actions	menu	settingsTab
Unmute	Sesini açmak	actions	menu	settingsTab
Adjust Brightness	Parlaklığı Ayarla	actions	menu	settingsTab
Restore Default Zoom	Varsayılan Yakınlaştırmayı Geri Yükle	actions	menu	settingsTab
Disable	Devre dışı bırakmak	actions	menu	settingsTab
Select	Seçme	actions	menu	settingsTab
Perform	Rol yapmak	actions	menu	emotesTab
Perform <colNum0>Relic unlock</col>	<colNum0>Kalıntı kilidini aç</col> işlemini gerçekleştir	actions	menu	emotesTab
Loop	Döngü	actions	menu	emotesTab
Area	Alan	actions	menu	musicTab
Manual	Manuel	actions	menu	musicTab
Random	Rastgele	actions	menu	musicTab
Unlock hint	Kilidi açma ipucu	actions	menu	musicTab
Play	Oynamak	actions	menu	musicTab
Toggle	Geçiş	actions	menu	musicTab
Open	Açık	actions	menu	musicTab
Thumbs Up	Başparmak havaya	actions	menu	logoutTab
Thumbs Down	Başparmak Aşağı	actions	menu	logoutTab
World Switcher	Dünya Değiştirici	actions	menu	logoutTab
Logout	Çıkış yap	actions	menu	logoutTab
Favourite	Favori	actions	menu	worldSwitcherTab
Switch	Anahtar	actions	menu	worldSwitcherTab
Logout	Çıkış yap	actions	menu	worldSwitcherTab
Clear	Temizlemek	actions	menu	worldSwitcherTab
Close	Kapalı	actions	menu	worldSwitcherTab
Configure	Yapılandır	actions	menu	worldSwitcherTab
Grouping	Gruplama	actions	menu	groupTab
Ironman Group	Ironman Grubu	actions	menu	groupTab
Chat-channel	Sohbet kanalı	actions	menu	groupTab
Your Clan	Klanınız	actions	menu	groupTab
View another clan	Başka bir klanı görüntüle	actions	menu	groupTab
Message	Mesaj	actions	menu	groupTab
Remove friend	Arkadaşı kaldır	actions	menu	groupTab
Switch world	Dünyayı değiştir	actions	menu	groupTab
View Poll	Anketi Görüntüle	actions	menu	accountManagementTab
Viewer	Görüntüleyici	actions	menu	
On	Açık	actions	menu	
Off	Kapalı	actions	menu	
Expel Guests	Misafirleri Kov	actions	menu	
Call Servant	Çağrı Görevlisi	actions	menu	
Leave House	Evden Ayrıl	actions	menu	
Open subsection	Alt bölümü aç	actions	menu	
Move	Taşınmak	actions	menu	
Learn More	Daha fazla bilgi edin	actions	menu	
Talk-to	Konuş-ile	actions	npc	Tool Leprechaun
Exchange	Değişme	actions	npc	Tool Leprechaun
Attack	Saldırı	actions	npc	Molanisk
Trade	Ticaret	actions	npc	Hudo
Travel	Seyahat	actions	npc	Rug Merchant
Pet	Evcil hayvan	actions	npc	Dog
Dyes	Boyalar	actions	npc	Aggie
Challenge	Meydan okumak	actions	npc	Yama
Guess-letter	Tahmin mektubu	actions	npc	Hangman game
Banish	Sürgün etmek	actions	npc	Hangman game
Reset	Sıfırla	actions	npc	Hangman game
Hit	Vurmak	actions	npc	Combat stone
Dismiss	Azletmek	actions	npc	Dr Jekyll
Rewards	Ödüller	actions	npc	Emblem Trader
Skull	Kafatası	actions	npc	Emblem Trader
Pay	Ödemek	actions	npc	Ayesha
Armour	Zırh	actions	npc	Ironman tutor
Setup	Kurmak	actions	npc	Ironman tutor
Check-pets	Evcil hayvanları kontrol edin	actions	npc	Leagues Tutor
Collect-items	Koleksiyon öğeleri	actions	npc	Leagues Tutor
Claim-trophies	Talep kupaları	actions	npc	Leagues Tutor
Pick-up	Toplamak	actions	npc	Dark core
Metamorphosis	Başkalaşım	actions	npc	Dark core
Pick	Seçmek	actions	npc	Strange plant
Grab	Yakalamak	actions	npc	Suspect
Pop	Pop	actions	npc	Balloon Animal
Kill	Öldürmek	actions	npc	Pheasant
Disturb	Rahatsız etmek	actions	npc	Phosani's Nightmare
Gauntlets	Eldivenler	actions	npc	Avan
Lure	Yem	actions	npc	Rod Fishing spot
Bait	Yem	actions	npc	Rod Fishing spot
Pickpocket	Yankesici	actions	npc	Guard
Assignment	Atama	actions	npc	Vannaka
Search	Aramak	actions	npc	Entomologist
Confront	Karşı karşıya gelmek	actions	npc	Mi-Gor
Transport	Taşımacılık	actions	npc	Brother Tranquility
Intimidate	Gözdağı vermek	actions	npc	Zombie swab
Fish	Balık	actions	npc	Fishing spot
Smash-ice	Buz kırma	actions	npc	Ice block
Shear	Kırpmak	actions	npc	Sheep
Knock-Out	Nakavt	actions	npc	Bandit
Bank	Banka	actions	npc	Banker
Collect	TOPLAMAK	actions	npc	Banker
Check-Approval	Kontrol-Onay	actions	npc	Arnor
Tuxedo-time	Smokin zamanı	actions	npc	Larry
Mines	Madenler	actions	npc	Dartog
Cellar	Kiler	actions	npc	Dartog
Dream	Rüya	actions	npc	Dominic Onion
Take-boat	Tekne gezisi	actions	npc	Monk of Entrana
Inspect	İncelemek	actions	npc	Lumbridge Guide
Trade-General-Store	Ticaret-Genel-Mağaza	actions	npc	Razmire Keelgan
Trade-Builders-Store	Ticaret-İnşaatçılar-Mağazası	actions	npc	Razmire Keelgan
Haircut	Saç kesimi	actions	npc	Hairdresser
Shave	Tıraş olmak	actions	npc	Hairdresser
Makeover	Makyaj	actions	npc	Makeover Mage
Talk-To	Konuş-Kimse	actions	npc	Tarquin
Quick-falcon	Hızlı şahin	actions	npc	Matthias
Retrieve	Geri almak	actions	npc	Gyr Falcon
Give-Sword	Ver-Kılıç	actions	npc	Tindel Marchant
Mine	Bana ait	actions	npc	Elemental rock
Push	İtmek	actions	npc	Trolley
Pull	Çekmek	actions	npc	Trolley
Big-push	Büyük itme	actions	npc	Trolley
Place	Yer	actions	npc	Trolley
Claim-arrows	İddia okları	actions	npc	Rantz
Inflate	Şişirmek	actions	npc	Swamp toad
Pluck	Koparmak	actions	npc	Chompy bird
Shout-to	Bağırmak	actions	npc	Nickolaus
Quick-travel	Hızlı seyahat	actions	npc	Desert eagle
Walk-past	Yürüyüş yolu	actions	npc	Eagle
Threaten	Tehdit etmek	actions	npc	Kebbit
Small Net	Küçük Ağ	actions	npc	Fishing spot
Net	Açık	actions	npc	Fishing spot
Ammo	Cephane	actions	npc	Leon
Cage	Kafes	actions	npc	Fishing spot
Harpoon	Zıpkın	actions	npc	Fishing spot
Big Net	Büyük Ağ	actions	npc	Fishing spot
Use-rod	Kullanım çubuğu	actions	npc	Fishing spot
Escort	Eskort	actions	npc	Smiddi Ryak (hard)
Supply	Tedarik	actions	npc	Smiddi Ryak (hard)
Claim-runes	İddia rünleri	actions	npc	Lundail
Chase	Takip etmek	actions	npc	Cat
Interact	Etkileşime girmek	actions	npc	Cat
Catch	Yakalamak	actions	npc	Baby impling
Get-rewards	Ödüller kazanın	actions	npc	Commander Connad
Tutorial	Eğitim	actions	npc	Captain Cain
Start-minigame	Mini oyunu başlat	actions	npc	Guardian mummy
Teleport	Işınlanma	actions	npc	Apprentice
Join-Crew	Katılma Ekibi	actions	npc	San Fan
Join-Team	Takıma Katıl	actions	npc	Honest Jimmy
Pick-pocket	Yankesici	actions	npc	Fairy Godfather
Craft-goods	El sanatları ürünleri	actions	npc	Thakkrad Sigmundson
Rellekka	Rellekka	actions	npc	Maria Gunnars
Neitiznot	Neitiznot	actions	npc	Maria Gunnars
Jatizso	Jatizso	actions	npc	Mord Gunnars
Watch-shouting	Saat bağırma	actions	npc	Guard
Kick	Tekme atmak	actions	npc	Bed
Claim-Tokens	Talep Jetonları	actions	npc	Lorelai
History	Tarih	actions	npc	Grand Exchange Clerk
Sets	Setler	actions	npc	Grand Exchange Clerk
