english	translation	category	sub_category	source
Soul Wars	Sjelekriger	manual	activity	
Shooting Stars	Stjerneskudd	manual	activity	
Tombs of Amascut	Amaskuts graver	manual	activity	
Mage Training Arena	Magitreningsarena	manual	activity	
Yes	Ja	manual	emote	
No	Nei	manual	emote	
Bow	Bukk	manual	emote	
Angry	Sint	manual	emote	
Think	Tenk	manual	emote	
Wave	Vink	manual	emote	
Shrug	Trekk på skuldrene	manual	emote	
Cheer	Juble	manual	emote	
Beckon	Lokke	manual	emote	
Laugh	Le	manual	emote	
Jump for Joy	Hopp av glede	manual	emote	
Yawn	Gjesp	manual	emote	
Dance	Dans	manual	emote	
Jig	Jig	manual	emote	
Spin	Spinne	manual	emote	
Headbang	Hodebang	manual	emote	
Cry	Gråt	manual	emote	
Blow Kiss	Blås kyss	manual	emote	
Panic	Panikk	manual	emote	
Raspberry	Bringebær	manual	emote	
Clap	Klapp	manual	emote	
Salute	Honnør	manual	emote	
Goblin Bow	Goblin Bukk	manual	emote	
Goblin Salute	Goblin Honnør	manual	emote	
Glass Box	Glassboks	manual	emote	
Climb Rope	Klatre tau	manual	emote	
Lean	Lene	manual	emote	
Glass Wall	Glassvegg	manual	emote	
Idea	Idé	manual	emote	
Stamp	Tramp	manual	emote	
Flap	Flaks	manual	emote	
Slap Head	Klapp hode	manual	emote	
Zombie Walk	Zombiegange	manual	emote	
Zombie Dance	Zombiedans	manual	emote	
Scared	Redd	manual	emote	
Rabbit Hop	Kaninhopp	manual	emote	
Skill Cape	Skill Cape	manual	emote	
Zombie Hand	Zombiehånd	manual	emote	
Air Guitar	Luftgitar	manual	emote	
Sit up	Sett deg opp	manual	emote	
Push up	Skyv opp	manual	emote	
Star jump	Stjernehopp	manual	emote	
Jog	Jogg	manual	emote	
Flex	Flex	manual	emote	
Hypermobile Drinker	Hypermobil drikker	manual	emote	
Uri transform	Uri transformasjon	manual	emote	
Smooth dance	Glatt dans	manual	emote	
Crazy dance	Gal dans	manual	emote	
Premier Shield	Premier Shield	manual	emote	
Explore	Utforske	manual	emote	
Relic unlock	Lås opp relikvie	manual	emote	
Party	Parti	manual	emote	
Trick	Triks	manual	emote	
Fortis Salute	Fortis honnør	manual	emote	
Crab dance	Krabbedans	manual	emote	
Sit down	Sett deg ned	manual	emote	
Bald	Skallet	manual	hair_beard	
Dreadlocks	Dreadlocks	manual	hair_beard	
Long	Lang	manual	hair_beard	
Medium	Medium	manual	hair_beard	
Tonsure	Tonsure	manual	hair_beard	
Short	Kort	manual	hair_beard	
Cropped	Beskåret	manual	hair_beard	
Wild spikes	Ville pigger	manual	hair_beard	
Spikes	Pigger	manual	hair_beard	
Mohawk	Mohawk	manual	hair_beard	
Wind braids	Vindfletter	manual	hair_beard	
Quiff	Quiff	manual	hair_beard	
Samurai	Samurai	manual	hair_beard	
Princely	Prinselig	manual	hair_beard	
Curtains	Gardiner	manual	hair_beard	
Long curtains	Lange gardiner	manual	hair_beard	
Front split	Splitt foran	manual	hair_beard	
Tousled	Ruslet	manual	hair_beard	
Side wedge	Sidekile	manual	hair_beard	
Front wedge	Frontkile	manual	hair_beard	
Front spikes	Pigger foran	manual	hair_beard	
Frohawk	Frohawk	manual	hair_beard	
Rear skirt	Bakskjørt	manual	hair_beard	
Queue	Kø	manual	hair_beard	
Bun	Bun	manual	hair_beard	
Pigtails	Pigtails	manual	hair_beard	
Earmuffs	Øreklokker	manual	hair_beard	
Side pony	Side ponni	manual	hair_beard	
Curls	Krøller	manual	hair_beard	
Ponytail	Hestehale	manual	hair_beard	
Braids	Fletter	manual	hair_beard	
Bunches	Bunter	manual	hair_beard	
Bob	Bob	manual	hair_beard	
Layered	Lagdelt	manual	hair_beard	
Straight	Rett	manual	hair_beard	
Straight Braids	Rette fletter	manual	hair_beard	
Two-back	To-back	manual	hair_beard	
Mullet	Multe	manual	hair_beard	
Undercut	Underskjæring	manual	hair_beard	
Low Bun	Lav bolle	manual	hair_beard	
Messy Bun	Rotete bolle	manual	hair_beard	
Pompadour	Pompadour	manual	hair_beard	
Afro	Afro	manual	hair_beard	
Short locs	Korte lokasjoner	manual	hair_beard	
Spiky Mohawk	Spiky Mohawk	manual	hair_beard	
Slicked Mohawk	Slicked Mohawk	manual	hair_beard	
Long Quiff	Long Quiff	manual	hair_beard	
Short Choppy	Kort Choppy	manual	hair_beard	
Side Afro	Side Afro	manual	hair_beard	
Punk	Punk	manual	hair_beard	
Half-shaved	Halvbarbert	manual	hair_beard	
Fremennik	Fremennik	manual	hair_beard	
Elven	Elven	manual	hair_beard	
Medium Coils	Medium Coils	manual	hair_beard	
High ponytail	Høy hestehale	manual	hair_beard	
Plaits	Fletter	manual	hair_beard	
High Bunches	Høye bunter	manual	hair_beard	
		manual	hair_beard	
Goatee	Bippskjegg	manual	hair_beard	
Handlebar	Styre	manual	hair_beard	
Moustache	Bart	manual	hair_beard	
Pointy	Spiss	manual	hair_beard	
Split	Dele	manual	hair_beard	
Mutton	Fårekjøtt	manual	hair_beard	
Full Mutton	Full fårekjøtt	manual	hair_beard	
Big Moustache	Stor bart	manual	hair_beard	
Waxed Moustache	Vokset bart	manual	hair_beard	
Dali	letthet	manual	hair_beard	
Vizier	Visir	manual	hair_beard	
Rimmington	Rimmington	manual	location	
Taverley	Taverley	manual	location	
Pollnivneach	Pollnivneach	manual	location	
Rellekka	Rellekka	manual	location	
Brimhaven	Brimhaven	manual	location	
Yanille	Yanille	manual	location	
Hosidius	Hosidius	manual	location	
Prifddinas	Prifddinas	manual	location	
Ardougne	Ardougne	manual	location	
Desert	Ørken	manual	location	
Falador	Falador	manual	location	
Fremennik	Fremennik	manual	location	
Kandarin	Kandarin	manual	location	
Karamja	Karamja	manual	location	
Lumbridge & Draynor	Lumbridge og Draynor	manual	location	
Morytania	Morytania	manual	location	
Varrock	Varrock	manual	location	
Western Provinces	Vestlige provinser	manual	location	
Wilderness	Villmark	manual	location	
Kourend & Kebos	Kourend & Kebos	manual	location	
Shayzien	Shayzien	manual	location	
Arceuus	Arceus	manual	location	
Lovakengj	Lovakenj	manual	location	
Piscarilius	Piscarilius	manual	location	
Al Kharid	Al Kharid	manual	location	
Burgh de Rott	Burg de Rott	manual	location	
Burthorpe	Burthorpe	manual	location	
Canifis	Canifis	manual	location	
Kharidian Desert	Kharidian-ørkenen	manual	location	
Dorgesh-Kaan	Dorgesh-Kaan	manual	location	
Draynor Village	Draynor Landsby	manual	location	
Entrana	Entrana	manual	location	
Feldip Hills	Feldip Hills	manual	location	
Gnome Stronghold	Gnomehøybord	manual	location	
Goblin Village	Goblinlandsby	manual	location	
Isafdar	Isafdar	manual	location	
Kebos Lowlands	Kebos lavland	manual	location	
Keldagrim	Keldagrim	manual	location	
Kingstown	Kingstown	manual	location	
Lletya	Lletya	manual	location	
Lumbridge	Lumbridge	manual	location	
Lunar Isle	Lunar Isle	manual	location	
Meiyerditch	Meiyerditch	manual	location	
Miscellania	Miscellania	manual	location	
Mort'ton	Mort'ton	manual	location	
Mos Le'Harmless	Mos Le'Harmless	manual	location	
Nardah	Nardah	manual	location	
Port Phasmatys	Port Phasmatys	manual	location	
Port Piscarilius	Port Piscarilius	manual	location	
Piscatoris	Piscatoris	manual	location	
Port Sarim	Port Sarim	manual	location	
Seers' Village	Seernes landsby	manual	location	
Shilo Village	Shilo landsby	manual	location	
Silvarea	Skogbruk	manual	location	
Slepe	Slepe	manual	location	
Sophanem	Sophanem	manual	location	
Tai Bwo Wannai	Tai Bwo Wannai	manual	location	
Tree Gnome Village	Tree Gnome Village	manual	location	
Troll Stronghold	Troll høyborg	manual	location	
Witchaven	Witchaven	manual	location	
Civitas illa Fortis	Civitas illa Fortis	manual	location	
Avium Savannah	Avium Savannah	manual	location	
Slayer Tower	Slaktetårn	manual	location	
Catacombs of Kourend	Katakombene i Kourend	manual	location	
Stronghold Slayer Dungeon	Høybord slaktefangehull	manual	location	
Karuulm Slayer Dungeon	Karuulm slakefangehull	manual	location	
Chasm of Fire	Ildavgrunn	manual	location	
Brimhaven Dungeon	Brimhaven Fangehull	manual	location	
Taverley Dungeon	Taverley Fangehull	manual	location	
Witchaven Dungeon	Witchaven Fangehull	manual	location	
Waterfall Dungeon	Foss Fangehull	manual	location	
God Wars Dungeon	Gudekrigsfangehull	manual	location	
Kalphite Lair	Kalphitehule	manual	location	
task-only Kalphite Cave	Kalphite-hulen som kun er tilgjengelig for oppgavene	manual	location	
Kraken Cove	Kraken Cove	manual	location	
Waterbirth Island	Waterbirth Island	manual	location	
Lizardman Canyon	Lizardman Canyon	manual	location	
Lizardman Settlement	Lizardman-oppgjøret	manual	location	
Smoke Devil Dungeon	Smoke Devil Dungeon	manual	location	
Death Plateau	Dødsplatået	manual	location	
South of Mount Quidamortem	Sør for Mount Quidamortem	manual	location	
Fremennik Slayer Dungeon	Fremennik Slayer Dungeon	manual	location	
Myths' Guild Dungeon	Myths' Guild Dungeon	manual	location	
Mourner Tunnels	sørgende tunneler	manual	location	
Lithkren Vault	Lithkren hvelv	manual	location	
Ancient Cavern	Gammel hule	manual	location	
Stronghold of Security	Sikkerhetens høyborg	manual	location	
Fossil Island	Fossiløya	manual	location	
Asgarnian Ice Dungeon	Asgarnian Ice Dungeon	manual	location	
Ogre Enclave	Ogre-enklaven	manual	location	
Brine Rat Cavern	Brine Rat Cavern	manual	location	
Zanaris	Zanaris	manual	location	
In the Lighthouse	I fyret	manual	location	
Smoke Dungeon	Smoke Dungeon	manual	location	
Evil Chicken's Lair	Evil Chicken's Lair	manual	location	
The Abyss	Avgrunnen	manual	location	
Molch	Molch	manual	location	
Kebos Swamp	Kebos sump	manual	location	
The Battlefront	Kampfronten	manual	location	
Forthos Dungeon	Forthos Dungeon	manual	location	
Iorwerth Dungeon	Overskudd Dungeon	manual	location	
Jormungand's Prison	Jormungands fengsel	manual	location	
Darkmeyer	Darkmeyer	manual	location	
Meiyerditch Laboratories	Meiyerditch Laboratories	manual	location	
Isle of Souls	Isle of Souls	manual	location	
Giants' Den	Kjempenes hule	manual	location	
Fremennik Isles	Fremennik-øyene	manual	location	
Poison Waste Dungeon	Poison Waste Dungeon	manual	location	
Neypotzli	Neypotzli	manual	location	
The Teomat	Teomaten	manual	location	
Sunset Coast	Sunset Coast	manual	location	
Hunter Guild	Jegerlaug	manual	location	
Cam Torum Entrance	Cam Beach-inngang	manual	location	
Colossal Wyrm Remains	Kolossal Wyrm Rester	manual	location	
Outer Fortis	Ytre Fortis	manual	location	
Fortis Colosseum	Fortis Colosseum	manual	location	
Ice Mountain	Isfjellet	manual	location	
Corsair Cove	Corsair Cove	manual	location	
Shayzien Graveyard of Heroes	Shayzien Gravplass av Helter	manual	location	
Southern coast of Hosidius	Den sørlige kysten av Hosidius	manual	location	
Draynor Manor cellar	Draynor Herregård kjeller	manual	location	
Wizards' Tower	Trollmannstårnet	manual	location	
Ardougne Rat Pits	Ardougne rottegroper	manual	location	
The Kendal's cave	Kendals hule	manual	location	
Ruins of Uzer	Ruinene av Uzer	manual	location	
Crabclaw Caves or Waterbirth Island Dungeon	Crabclaw Caves eller Vannfødseløy Fangehule	manual	location	
Chaos Altar	Kaosalter	manual	location	
Wyvern Cave on Fossil Island	Wyvern Cave på Fossil Island	manual	location	
Trollweiss Mountain	Trollweiss-fjellet	manual	location	
Death Altar	Dødsalteret	manual	location	
Mos Le'Harmless Cave	Mos Le'Harmless Cave	manual	location	
Coronation ceremony during A Kingdom Divided.	Kroningsseremoni under A Kingdom Divided.	manual	location	
Fight with the Giant Roc during My Arm's Big Adventure.	Kjemp med Giant Roc under My Arm's Big Adventure.	manual	location	
Scorpia's cave beneath the Scorpion Pit.	Scorpias hule under Scorpion Pit.	manual	location	
Beneath Cursed Sands	Under forbannet sand	manual	location	
Perilous Moons	Farlige måner	manual	location	
PvP Arena	PvP Arena	manual	location	
Castle Wars	Castle Wars	manual	location	
Ferox Enclave	Ferox enklave	manual	location	
Warrior's Guild	Warrior's Guild	manual	location	
Champion's Guild 	Champion's Guild 	manual	location	
Monestery	Kloster	manual	location	
Ranging Guild	Avstandsslaug	manual	location	
Grand Exchange	Grand Exchange	manual	location	
Falador Park	Falador Park	manual	location	
Dondakan's Rock	Dondakan's Stein	manual	location	
Barbarian Outpost	Barbarisk utpost	manual	location	
Corporeal Beast	Kroppslig Beist	manual	location	
Tears of Guthix	Tårene til Guthix	manual	location	
Wintertodt Camp	Wintertodt leir	manual	location	
Fishing Guild	Fiskelaug	manual	location	
Mining Guild	Gruvelaug	manual	location	
Crafting Guild	Håndverkslaug	manual	location	
Cooking Guild	Matlagingslaug	manual	location	
Woodcutting Guild	Vedhuggerlaug	manual	location	
Farming Guild	Jordbruklaug	manual	location	
Edgeville	Edgeville	manual	location	
Vision	Syn	manual	music	
at the Wizards' Tower.	ved Trollmanstårnet.	manual	music	
Volcanic Vikings	Vulkaniske vikinger	manual	music	
on Neitiznot.	på Neitiznot.	manual	music	
Voodoo Cult	Voodoo-kult	manual	music	
during the Legends' Quest.	under Legends' Quest.	manual	music	
Voyage	Reise	manual	music	
at Baxtorian Falls.	ved Baxtorian Falls.	manual	music	
Waiting Game, The	Ventespill, The	manual	music	
The Waiting Game	Ventespillet	manual	music	
in the Soul Wars lobby.	i Soul Wars-lobbyen.	manual	music	
Waking Dream	Våknende drøm	manual	music	
during the Lunar Diplomacy quest.	under Lunar Diplomacy-oppdraget.	manual	music	
Wally the Hero	Helten Wally	manual	music	
during the Demon Slayer quest.	under Demon Slayer-oppdraget.	manual	music	
Wander	Vandre	manual	music	
in Draynor Village.	i Draynor Village.	manual	music	
Warpath	Krigssti	manual	music	
during the Clan Wars minigame.	under minispillet Clan Wars.	manual	music	
Song of the Elves	Sangen om alvene	manual	music	
during the Song of the Elves quest.	under Song of the Elves-oppdraget.	manual	music	
What Happens Below...	Hva skjer nedenfor...	manual	music	
in the Warrens.	i Warrens.	manual	music	
Warrior	Kriger	manual	music	
during The Fremennik Trials quest.	under The Fremennik Trials-oppdraget.	manual	music	
Warriors' Guild	Warriors' Guild	manual	music	
at the Warriors' Guild.	i Warriors' Guild.	manual	music	
Doors of Dinh, The	Doors of Dinh, The	manual	music	
The Doors of Dinh	Dørene til Dinh	manual	music	
in the Northern Tundras.	i de nordlige tundraene.	manual	music	
Waterfall	Foss	manual	music	
at the Baxtorian Falls.	ved Baxtorian Falls.	manual	music	
Waterlogged	Vannmettet	manual	music	
in Mort Myre Swamp.	i Mort Myre Swamp.	manual	music	
Way of the Enchanter	Way of the Enchanter	manual	music	
in the Lunar Isle mine.	i Lunar Isle-gruven.	manual	music	
Way of the Wyrm	Way of the Wyrm	manual	music	
in the Karuulm Slayer Dungeon.	i Karuulm Slayer Dungeon.	manual	music	
Wayward	Egentlig	manual	music	
in the Jiggig dungeon.	i fangehullet Jigg.	manual	music	
We are the Fairies	Vi er feene	manual	music	
during the Fairytale II - Cure a Queen quest.	under Fairytale II - Cure a Queen-oppdraget.	manual	music	
Lumbering	Tømmerarbeid	manual	music	
in Weiss.	i Weiss.	manual	music	
Well of Voyage	Well of Voyage	manual	music	
during the Regicide quest.	under Regicide-oppdraget.	manual	music	
Morytanian Mystery	Morytansk mysterium	manual	music	
during the Darkness of Hallowvale quest.	under Darkness of Hallowvale-oppdraget.	manual	music	
Where Eagles Lair	Hvor Eagles Lair	manual	music	
during the Eagles' Peak quest.	under Eagles' Peak-oppdraget.	manual	music	
Wild Isle	Wild Isle	manual	music	
in the Wilderness.	i villmarken.	manual	music	
Wild Side	Vill side	manual	music	
Wilderness	Villmark	manual	music	
Revenants	Returnerte	manual	music	
in the Revenant Caves.	i Revenant-hulene.	manual	music	
Wilderness 	Villmark 	manual	music	
Wildwood	Wildwood	manual	music	
Winter Funfair	Vinter tivoli	manual	music	
during a Christmas event.	under et julearrangement.	manual	music	
Ice and Fire	Is og ild	manual	music	
while fighting the Wintertodt.	mens de kjempet mot Wintertodt.	manual	music	
Witching	Heksing	manual	music	
Woe of the Wyvern	Ve av Wyvern	manual	music	
in the Asgarnian Ice Dungeon.	i Asgarnian Ice Dungeon.	manual	music	
Wonder	Lure	manual	music	
Wonderous	Fantastisk	manual	music	
near the Legends' Guild.	i nærheten av Legends' Guild.	manual	music	
Woodland	Woodland	manual	music	
at the Iorwerth Camp in Tirannwn.	ved Iorwerth Camp i Tirannwn.	manual	music	
Walk in the Woods, A	Walk in the Woods, A	manual	music	
A Walk in the Woods	En tur i skogen	manual	music	
in the Kourend Woodland.	i Kourend Woodland.	manual	music	
Work, Work, Work	Arbeid, arbeid, arbeid	manual	music	
Work\t Work\t Work	Arbeid\t Arbeid\t Arbeid	manual	music	
during the Tower of Life quest.	under Tower of Life-oppdraget.	manual	music	
Workshop	Verksted	manual	music	
in Falador.	i Falador.	manual	music	
Wrath and Ruin	Vrede og ruin	manual	music	
in Tolna's Rift.	i Tolnas Rift.	manual	music	
Part Where You Die, The	Del hvor du dør, The	manual	music	
The Part Where You Die	Delen hvor du dør	manual	music	
during the A Kingdom Divided quest.	under A Kingdom Divided-oppdraget.	manual	music	
Predator Xarpus	Rovdyr Xarpus	manual	music	
in the Theatre of Blood.	i Blodets Teater.	manual	music	
Last King of the Yarasa	Siste konge av Yarasa	manual	music	
Xenophobe	Fremmedhad	manual	music	
in the Waterbirth Island Dungeon.	i Waterbirth Island Dungeon.	manual	music	
Festive Party, A	Festfest, A	manual	music	
A Festive Party	En festlig fest	manual	music	
Yesteryear	I går	manual	music	
in Lumbridge.	i Lumbridge.	manual	music	
Spurned Demon, The	Spurned Demon, The	manual	music	
The Spurned Demon	The Spurned Demon	manual	music	
while fighting Zalcano.	mens han kjempet mot Zalcano.	manual	music	
Zamorak Zoo	Zamorak Zoo	manual	music	
in the God Wars Dungeon.	i God Wars Dungeon.	manual	music	
Zanik's Theme	Zaniks tema	manual	music	
during the Land of the Goblins quest.	under Land of the Goblins-oppdraget.	manual	music	
Zaros Zeitgeist	Zaros tidsånd	manual	music	
Zealot	Iver	manual	music	
at the Water Altar.	ved Vannalteret.	manual	music	
Zogre Dance	Zogre dans	manual	music	
south of Castle Wars.	sør for Castle Wars.	manual	music	
On Thin Ice	På tynn is	manual	music	
during the Dragon Slayer II quest.	under Dragon Slayer II-oppdraget.	manual	music	
Zombiism	zombiisme	manual	music	
on Harmony Island.	på Harmony Island.	manual	music	
Old Ones, The	Gamle, The	manual	music	
The Old Ones	De gamle	manual	music	
during The Garden of Death quest.	under The Garden of Death-oppdraget.	manual	music	
Secrets of the North	Nordens hemmeligheter	manual	music	
during the Secrets of the North quest.	under Secrets of the North-oppdraget.	manual	music	
In the Shadows	I skyggene	manual	music	
More Than Meets the Eye	More Than Meets the Eye	manual	music	
Vault, The	Vault, The	manual	music	
The Vault	The Vault	manual	music	
during the Desert Treasure II - The Fallen Empire quest.	under Desert Treasure II - The Fallen Empire-oppdraget.	manual	music	
Fallen Empire, The	Fallen Empire, The	manual	music	
The Fallen Empire	Det falne imperiet	manual	music	
Prison Break	Prison Break	manual	music	
Scar Tissue	Arrvev	manual	music	
Worthy Foe, A	Verdig fiende, A	manual	music	
A Worthy Foe	En verdig fiende	manual	music	
Colossus of the Deep	Colossus of the Deep	manual	music	
Eye See You	Øye Vi sees	manual	music	
Blood Rush	Blood Rush	manual	music	
Song of the Silent Choir	Sang av Stillekoret	manual	music	
Unturned Stones	Udreide steiner	manual	music	
Master of Puppets	Master of Puppets	manual	music	
His Faithful Servants	Hans trofaste tjenere	manual	music	
Tick Tock	Kryss av Tok	manual	music	
Strangled	Kvalt	manual	music	
Bolrie's Diary	Bolries dagbok	manual	music	
during The Path of Glouphrie quest.	under The Path of Glouphrie-oppdraget.	manual	music	
Healin' Feelin'	Healin' Feelin'	manual	music	
Longramble Scramble, The	Longramble Scramble, The	manual	music	
The Longramble Scramble	The Longramble Scramble	manual	music	
Storeroom Shuffle	Lagerromshuffle	manual	music	
Terrorbird Tussle	Terrorbird Tussle	manual	music	
Waste Defaced	Avfall ødelagt	manual	music	
Dot's Yuletide	Dot's Juletid	manual	music	
Children of the Sun	Barn av solen	manual	music	
during the Children of the Sun quest.	under Children of the Sun-oppdraget.	manual	music	
Plots and Plans	Tomter og planer	manual	music	
Burning Sun, The	Brennende sol, The	manual	music	
The Burning Sun	Den brennende solen	manual	music	
Undead Army	Udøde hær	manual	music	
during the Defender of Varrock quest.	under Defender of Varrock-oppdraget.	manual	music	
Dream Theatre, The	Dream Theatre, The	manual	music	
The Dream Theatre	Drømmeteateret	manual	music	
Zombie Invasion	Zombie invasjon	manual	music	
City of Sun, The	City of Sun, The	manual	music	
The City of Sun	Solens by	manual	music	
in Civitas illa Fortis.	inn i den sterke byen.	manual	music	
Undying Light, The	Udødelig lys, The	manual	music	
The Undying Light	Det udødelige lyset	manual	music	
in the Avium Savannah.	i Avium Savannah.	manual	music	
Guidance of Ralos, The	Avløpsorientering, The	manual	music	
The Guidance of Ralos	Orienteringen av avløpene	manual	music	
on Ralos' Rise.	på Ralos' oppgang.	manual	music	
Under the Mountain	Under fjellet	manual	music	
in Cam Torum.	i Cam Torum.	manual	music	
Ready for the Hunt	Klar for jakten	manual	music	
in the Hunter Guild.	i Jegerlauget.	manual	music	
Are You Not Entertained?	Er du ikke underholdt?	manual	music	
in the Fortis Colosseum.	i Fortis Colosseum.	manual	music	
Moons of Ruin, The	Moons of Ruin, The	manual	music	
The Moons of Ruin	Ruinens måner	manual	music	
during the Perilous Moons quest.	under Perilous Moons-oppdraget.	manual	music	
Lost to Time	Tapt for tiden	manual	music	
Sunny Side Up	Solsiden opp	manual	music	
during the Easter  Holiday Event.	under påskeferien.	manual	music	
Animal Magnetism	Dyremagnetisme	manual	quest	
Learn how to equip Ava's ranged devices.	Lær hvordan du utstyrer Avas avstandsenheter.	manual	quest	
Another Slice of H.A.M.	Nok en skive skinke	manual	quest	
Learn how to use the Goblin Village teleport spheres.	Lær hvordan du bruker Goblin Village teleportsfærer.	manual	quest	
Ascent of Arceuus, The	Bestigning av Arceuus, The	manual	quest	
The Ascent of Arceuus	Oppstigningen til Arceuus	manual	quest	
Gain the Arceuus Memoirs teleport.	Få Arceuus Memoirs teleport.	manual	quest	
Alfred Grimhand's Barcrawl	Alfred Grimhands Barcrawl	manual	quest	
Embark on a Barbarian rite of passage.	Legg ut på en barbarisk overgangsrite.	manual	quest	
Bear Your Soul	Bær din sjel	manual	quest	
Gain the Soul Bearer.	Få sjelebæreren.	manual	quest	
Below Ice Mountain	Under Isfjellet	manual	quest	
Gain access to the Ruins of Camdozaal.	Få tilgang til ruinene av Camdozaal.	manual	quest	
Between a Rock...	Mellom en stein...	manual	quest	
Gain access to the Arzinian Gold Mine.	Få tilgang til Arzinian Gold Mine.	manual	quest	
Big Chompy Bird Hunting	Big Chompy Fuglejakt	manual	quest	
Learn how to hunt Chompy Birds.	Lær hvordan du jakter på Chompy Birds.	manual	quest	
Biohazard	Biofare	manual	quest	
Unlock the West Ardougne teleport spell.	Lås opp West Ardougne-teleport-trollformelen.	manual	quest	
Black Knights' Fortress	Black Knights' Festning	manual	quest	
Assist the White Knights with their investigation.	Hjelp de hvite ridderne med etterforskningen deres.	manual	quest	
Bone Voyage	Bone Voyage	manual	quest	
Gain access to Fossil Island.	Få tilgang til Fossil Island.	manual	quest	
Cabin Fever	Hyttefeber	manual	quest	
Gain access to Mos'LeHarmless.	Få tilgang til Mos'LeHarmless.	manual	quest	
Client of Kourend	Kunde til Kourend	manual	quest	
Gain Kharedst's Memoirs.	Få Kharedsts memoarer.	manual	quest	
Clock Tower	Klokketårn	manual	quest	
Help Brother Kojo repair the Clock Tower.	Hjelp bror Kojo med å reparere klokketårnet.	manual	quest	
Cold War	Den kalde krigen	manual	quest	
Gain access to the Penguin Agility Course.	Få tilgang til Penguin Agility Course.	manual	quest	
Contact!	Kontakt!	manual	quest	
Gain the Keris dagger.	Få Keris-dolken.	manual	quest	
Cook's Assistant	Kokkens assistent	manual	quest	
Help the Lumbridge Castle Cook out of his baking bind.	Hjelp Lumbridge Castle Cook ut av bakebindet.	manual	quest	
Corsair Curse, The	Corsair Curse, The	manual	quest	
The Corsair Curse	Corsair-forbannelsen	manual	quest	
Gain access to the Corsair Cove Bank.	Få tilgang til Corsair Cove Bank.	manual	quest	
Creature of Fenkenstrain	Skapning av Fenkenstrain	manual	quest	
Gain a Ring of Charos.	Få en Ring of Charos.	manual	quest	
Curse of the Empty Lord	Den tomme Herrens forbannelse	manual	quest	
Gain a set of Ghostly Robes.	Få et sett med Ghostly Robes.	manual	quest	
Daddy's Home	Pappas hjem	manual	quest	
Learn about the Construction skill.	Lær om konstruksjonsferdighetene.	manual	quest	
Darkness of Hallowvale	Darkness of Hallowvale	manual	quest	
Learn the reverse Temple Trekking routes.	Lær de omvendte Temple Trekking-rutene.	manual	quest	
Death Plateau	Dødsplatået	manual	quest	
Gain a set of Climbing Boots.	Få et sett med klatrestøvler.	manual	quest	
Death to the Dorgeshuun	Død til Dorgeshuun	manual	quest	
Gain access to the H.A.M Store Room.	Få tilgang til HAM Store Room.	manual	quest	
Demon Slayer	Demon Slayer	manual	quest	
Face your destiny in Varrock.	Møt skjebnen din i Varrock.	manual	quest	
Depths of Despair, The	Depths of Despair, The	manual	quest	
The Depths of Despair	Fortvilelsens dybder	manual	quest	
Gain the Hosidius Memoirs teleport.	Få Hosidius Memoirs teleport.	manual	quest	
Desert Treasure I	Desert Treasure I	manual	quest	
