english	translation	category	sub_category	source
Goblin Bow	Гоблинский лук	manual	emote	
Goblin Salute	Гоблинский салют	manual	emote	
Glass Box	Стеклянный ящик	manual	emote	
Climb Rope	Веревка для лазания	manual	emote	
Lean	Наклонять	manual	emote	
Glass Wall	Стеклянная стена	manual	emote	
Idea	Идея	manual	emote	
Stamp	Штамп	manual	emote	
Flap	Лоскут	manual	emote	
Slap Head	Шлепок по голове	manual	emote	
Zombie Walk	Прогулка зомби	manual	emote	
Zombie Dance	Танец зомби	manual	emote	
Scared	Испуганный	manual	emote	
Rabbit Hop	Кролик-хоп	manual	emote	
Skill Cape	Плащ навыков	manual	emote	
Zombie Hand	Рука зомби	manual	emote	
Air Guitar	Воздушная гитара	manual	emote	
Sit up	Сядь	manual	emote	
Push up	Отжимания	manual	emote	
Star jump	Звездный прыжок	manual	emote	
Jog	Бег трусцой	manual	emote	
Flex	Флекс	manual	emote	
Hypermobile Drinker	Гипермобильный Пьяница	manual	emote	
Uri transform	преобразование URI	manual	emote	
Smooth dance	Плавный танец	manual	emote	
Crazy dance	Безумный танец	manual	emote	
Premier Shield	Премьер Щит	manual	emote	
Explore	Исследовать	manual	emote	
Relic unlock	Разблокировка реликвии	manual	emote	
Party	Вечеринка	manual	emote	
Trick	Обманывать	manual	emote	
Fortis Salute	Фортис Салют	manual	emote	
Crab dance	Танец краба	manual	emote	
Sit down	Садиться	manual	emote	
Bald	Лысый	manual	hair_beard	
Dreadlocks	Дреды	manual	hair_beard	
Long	Длинный	manual	hair_beard	
Medium	Середина	manual	hair_beard	
Tonsure	тонзура	manual	hair_beard	
Short	Короткий	manual	hair_beard	
Cropped	Обрезанный	manual	hair_beard	
Wild spikes	Дикие шипы	manual	hair_beard	
Spikes	Шипы	manual	hair_beard	
Mohawk	Мохок	manual	hair_beard	
Wind braids	Ветер косы	manual	hair_beard	
Quiff	Квифф	manual	hair_beard	
Samurai	самурай	manual	hair_beard	
Princely	Княжеский	manual	hair_beard	
Curtains	Шторы	manual	hair_beard	
Long curtains	Длинные шторы	manual	hair_beard	
Front split	Передний разрез	manual	hair_beard	
Tousled	Взъерошенный	manual	hair_beard	
Side wedge	Боковой клин	manual	hair_beard	
Front wedge	Передний клин	manual	hair_beard	
Front spikes	Передние шипы	manual	hair_beard	
Frohawk	Фрохок	manual	hair_beard	
Rear skirt	Задняя юбка	manual	hair_beard	
Queue	Очередь	manual	hair_beard	
Bun	Булочка	manual	hair_beard	
Pigtails	Косички	manual	hair_beard	
Earmuffs	Наушники	manual	hair_beard	
Side pony	Боковая пони	manual	hair_beard	
Curls	Кудри	manual	hair_beard	
Ponytail	Конский хвост	manual	hair_beard	
Braids	Косы	manual	hair_beard	
Bunches	Гроздья	manual	hair_beard	
Bob	Боб	manual	hair_beard	
Layered	Многослойный	manual	hair_beard	
Straight	Прямой	manual	hair_beard	
Straight Braids	Прямые косы	manual	hair_beard	
Two-back	Два назад	manual	hair_beard	
Mullet	Кефаль	manual	hair_beard	
Undercut	Подрез	manual	hair_beard	
Low Bun	Низкий пучок	manual	hair_beard	
Messy Bun	Грязный пучок	manual	hair_beard	
Pompadour	Помпадур	manual	hair_beard	
Afro	Афро	manual	hair_beard	
Short locs	Короткие локоны	manual	hair_beard	
Spiky Mohawk	Шипастый ирокез	manual	hair_beard	
Slicked Mohawk	Зализанный ирокез	manual	hair_beard	
Long Quiff	Длинная челка	manual	hair_beard	
Short Choppy	Короткий порывистый	manual	hair_beard	
Side Afro	Боковая часть афро	manual	hair_beard	
Punk	Панк	manual	hair_beard	
Half-shaved	Наполовину выбритый	manual	hair_beard	
Fremennik	Фременник	manual	hair_beard	
Elven	Эльфийский	manual	hair_beard	
Medium Coils	Средние катушки	manual	hair_beard	
High ponytail	Высокий конский хвост	manual	hair_beard	
Plaits	Косы	manual	hair_beard	
High Bunches	Высокие пучки	manual	hair_beard	
		manual	hair_beard	
Goatee	Эспаньолка	manual	hair_beard	
Handlebar	Руль	manual	hair_beard	
Moustache	усы	manual	hair_beard	
Pointy	Острый	manual	hair_beard	
Split	Расколоть	manual	hair_beard	
Mutton	Баранина	manual	hair_beard	
Full Mutton	Целая баранина	manual	hair_beard	
Big Moustache	Большие Усы	manual	hair_beard	
Waxed Moustache	Навощенные усы	manual	hair_beard	
Dali	Дали	manual	hair_beard	
Vizier	Визирь	manual	hair_beard	
		manual	hair_beard	
Rimmington	Риммингтон	manual	location	
Taverley	Таверли	manual	location	
Pollnivneach	Pollnivneach	manual	location	
Rellekka	Реллекка	manual	location	
Brimhaven	Бримхейвен	manual	location	
Yanille	Яниль	manual	location	
Hosidius	Хосидий	manual	location	
Prifddinas	Прифддинас	manual	location	
Ardougne	Ардунь	manual	location	
Desert	Пустыня	manual	location	
Falador	Фаладор	manual	location	
Fremennik	Фременник	manual	location	
Kandarin	Кандарин	manual	location	
Karamja	Карамджа	manual	location	
Lumbridge & Draynor	Ламбридж и Дрейнор	manual	location	
Morytania	Моритания	manual	location	
Varrock	Варрок	manual	location	
Western Provinces	Западные провинции	manual	location	
Wilderness	Дикая природа	manual	location	
Kourend & Kebos	Куренд и Кебос	manual	location	
Shayzien	Шайзиен	manual	location	
Arceuus	Арсеус	manual	location	
Lovakengj	Ловакенгдж	manual	location	
Piscarilius	Пискарилий	manual	location	
Al Kharid	Аль-Харид	manual	location	
Burgh de Rott	Бург-де-Ротт	manual	location	
Burthorpe	Берторп	manual	location	
Canifis	Canifis	manual	location	
Kharidian Desert	Пустыня Харидиан	manual	location	
Dorgesh-Kaan	Доргеш-Каан	manual	location	
Draynor Village	Деревня Дрейнор	manual	location	
Entrana	Энтрана	manual	location	
Feldip Hills	Холмы Фелдип	manual	location	
Gnome Stronghold	Крепость Гномов	manual	location	
Goblin Village	Деревня гоблинов	manual	location	
Isafdar	Исафдар	manual	location	
Kebos Lowlands	Кебос-Низины	manual	location	
Keldagrim	Келдагрим	manual	location	
Kingstown	Кингстаун	manual	location	
Lletya	Ллетья	manual	location	
Lumbridge	Ламбридж	manual	location	
Lunar Isle	Лунный остров	manual	location	
Meiyerditch	Мейердич	manual	location	
Miscellania	Разное	manual	location	
Mort'ton	Морт'тон	manual	location	
Mos Le'Harmless	Мос Ле'Хармлесс	manual	location	
Nardah	Нардах	manual	location	
Port Phasmatys	Порт Фасматис	manual	location	
Port Piscarilius	Порт Пискарилус	manual	location	
Piscatoris	Пискаторис	manual	location	
Port Sarim	Порт Сарим	manual	location	
Seers' Village	Деревня провидцев	manual	location	
Shilo Village	Деревня Шило	manual	location	
Silvarea	Сильвареа	manual	location	
Slepe	Сон	manual	location	
Sophanem	Софанем	manual	location	
Tai Bwo Wannai	Тай Бво Ваннай	manual	location	
Tree Gnome Village	Деревня древесных гномов	manual	location	
Troll Stronghold	Крепость Троллей	manual	location	
Witchaven	Витчавен	manual	location	
Civitas illa Fortis	Civitas illa Fortis	manual	location	
Avium Savannah	Avium Саванна	manual	location	
Slayer Tower	Башня Убийцы	manual	location	
Catacombs of Kourend	Катакомбы Куренда	manual	location	
Stronghold Slayer Dungeon	Подземелье убийцы крепости	manual	location	
Karuulm Slayer Dungeon	Подземелье Убийцы Каруулма	manual	location	
Chasm of Fire	Пропасть Огня	manual	location	
Brimhaven Dungeon	Подземелье Бримхейвена	manual	location	
Taverley Dungeon	Подземелье Таверли	manual	location	
Witchaven Dungeon	Подземелье Витчавена	manual	location	
Waterfall Dungeon	Подземелье водопада	manual	location	
God Wars Dungeon	Подземелье Войн Богов	manual	location	
Kalphite Lair	Логово Кальфита	manual	location	
task-only Kalphite Cave	Пещера Кальфит, доступная только для заданий	manual	location	
Kraken Cove	Бухта Кракена	manual	location	
Waterbirth Island	Остров Уотербэрт	manual	location	
Lizardman Canyon	Каньон Ящерочеловека	manual	location	
Lizardman Settlement	Поселение ящеролюдей	manual	location	
Smoke Devil Dungeon	Подземелье Дымового Дьявола	manual	location	
Death Plateau	Плато Смерти	manual	location	
South of Mount Quidamortem	К югу от горы Куидамортем	manual	location	
Fremennik Slayer Dungeon	Подземелье Убийцы Фременника	manual	location	
Myths' Guild Dungeon	Подземелье Гильдии Мифов	manual	location	
Mourner Tunnels	Туннели скорбящих	manual	location	
Lithkren Vault	Литкренское хранилище	manual	location	
Ancient Cavern	Древняя Пещера	manual	location	
Stronghold of Security	Оплот Безопасности	manual	location	
Fossil Island	Остров окаменелостей	manual	location	
Asgarnian Ice Dungeon	Асгарнийское ледяное подземелье	manual	location	
Ogre Enclave	Анклав Огров	manual	location	
Brine Rat Cavern	Пещера Морской Крысы	manual	location	
Zanaris	Занарис	manual	location	
In the Lighthouse	В Маяке	manual	location	
Smoke Dungeon	Дымовое Подземелье	manual	location	
Evil Chicken's Lair	Логово Злой Курицы	manual	location	
The Abyss	Бездна	manual	location	
Molch	Молх	manual	location	
Kebos Swamp	Болото Кебос	manual	location	
The Battlefront	Фронт битвы	manual	location	
Forthos Dungeon	Подземелье Фортоса	manual	location	
Iorwerth Dungeon	Подземелье Иорверта	manual	location	
Jormungand's Prison	Тюрьма Ёрмунганда	manual	location	
Darkmeyer	Даркмейер	manual	location	
Meiyerditch Laboratories	Лаборатории Мейердича	manual	location	
Isle of Souls	Остров Душ	manual	location	
Giants' Den	Логово гигантов	manual	location	
Fremennik Isles	Острова Фременник	manual	location	
Poison Waste Dungeon	Подземелье ядовитых отходов	manual	location	
Neypotzli	Нейпоцли	manual	location	
The Teomat	Теомат	manual	location	
Sunset Coast	Сансет-Кост	manual	location	
Hunter Guild	Гильдия охотников	manual	location	
Cam Torum Entrance	Вход в Кам Торум	manual	location	
Colossal Wyrm Remains	Останки колоссального змея	manual	location	
Outer Fortis	Внешний Фортис	manual	location	
Fortis Colosseum	Фортис Колизей	manual	location	
Ice Mountain	Ледяная Гора	manual	location	
Corsair Cove	Бухта Корсар	manual	location	
Shayzien Graveyard of Heroes	Кладбище героев Шайзиен	manual	location	
Southern coast of Hosidius	Южное побережье Хосидия	manual	location	
Draynor Manor cellar	Подвал поместья Дрейнор	manual	location	
Wizards' Tower	Башня Волшебников	manual	location	
Ardougne Rat Pits	Крысиные ямы Ардунь	manual	location	
The Kendal's cave	Пещера Кендала	manual	location	
Ruins of Uzer	Руины Узера	manual	location	
Crabclaw Caves or Waterbirth Island Dungeon	Пещеры Крабового Когтя или Подземелье Острова Рождения Воды	manual	location	
Chaos Altar	Алтарь Хаоса	manual	location	
Wyvern Cave on Fossil Island	Пещера Виверны на острове Фоссил	manual	location	
Trollweiss Mountain	Гора Тролльвейс	manual	location	
Death Altar	Алтарь Смерти	manual	location	
Mos Le'Harmless Cave	Пещера Мос Ле'Хармлесс	manual	location	
Coronation ceremony during A Kingdom Divided.	Церемония коронации во время «Разделенного королевства».	manual	location	
Fight with the Giant Roc during My Arm's Big Adventure.	Сразитесь с гигантской птицей Рух в ходе приключения «My Arm's Big Adventure».	manual	location	
Scorpia's cave beneath the Scorpion Pit.	Пещера Скорпиона под Ямой Скорпиона.	manual	location	
Beneath Cursed Sands	Под Проклятыми Песками	manual	location	
Perilous Moons	Опасные Луны	manual	location	
PvP Arena	PvP-арена	manual	location	
Castle Wars	Войны замков	manual	location	
Ferox Enclave	Анклав Ферокс	manual	location	
Warrior's Guild	Гильдия Воинов	manual	location	
Champion's Guild 	 Гильдия Чемпионов	manual	location	
Monestery	Монастырь	manual	location	
Ranging Guild	Гильдия ранжирования	manual	location	
Grand Exchange	Гранд-обмен	manual	location	
Falador Park	Парк Фаладор	manual	location	
Dondakan's Rock	Скала Дондакана	manual	location	
Barbarian Outpost	Варварский форпост	manual	location	
Corporeal Beast	Телесный Зверь	manual	location	
Tears of Guthix	Слезы Гутикса	manual	location	
Wintertodt Camp	Лагерь Винтертодт	manual	location	
Fishing Guild	Гильдия рыболовов	manual	location	
Mining Guild	Гильдия горняков	manual	location	
Crafting Guild	Гильдия ремесленников	manual	location	
Cooking Guild	Кулинарная Гильдия	manual	location	
Woodcutting Guild	Гильдия лесорубов	manual	location	
Farming Guild	Гильдия фермеров	manual	location	
Edgeville	Эджвилль	manual	location	
Vision	Зрение	manual	music	
at the Wizards' Tower.	в Башне Волшебников.	manual	music	
Volcanic Vikings	Вулканические викинги	manual	music	
on Neitiznot.	на Нейтизнот.	manual	music	
Voodoo Cult	Культ вуду	manual	music	
during the Legends' Quest.	во время Легендарного квеста.	manual	music	
Voyage	Путешествие	manual	music	
at Baxtorian Falls.	у водопада Баксториан.	manual	music	
Waiting Game, The	Игра в ожидание	manual	music	
The Waiting Game	Игра в ожидание	manual	music	
in the Soul Wars lobby.	в лобби Soul Wars.	manual	music	
Waking Dream	Сон наяву	manual	music	
during the Lunar Diplomacy quest.	во время задания «Лунная дипломатия».	manual	music	
Wally the Hero	Уолли-герой	manual	music	
during the Demon Slayer quest.	во время квеста «Убийца демонов».	manual	music	
Wander	Бродить	manual	music	
in Draynor Village.	в деревне Дрейнор.	manual	music	
Warpath	Тропа войны	manual	music	
during the Clan Wars minigame.	во время мини-игры «Войны кланов».	manual	music	
Song of the Elves	Песнь Эльфов	manual	music	
during the Song of the Elves quest.	во время квеста «Песнь эльфов».	manual	music	
What Happens Below...	Что происходит внизу...	manual	music	
in the Warrens.	в Уорренсах.	manual	music	
Warrior	Воин	manual	music	
during The Fremennik Trials quest.	во время квеста «Испытания Фременника».	manual	music	
Warriors' Guild	Гильдия Воинов	manual	music	
at the Warriors' Guild.	в Гильдии Воинов.	manual	music	
Doors of Dinh, The	Двери Диня,	manual	music	
The Doors of Dinh	Двери Диня	manual	music	
in the Northern Tundras.	в северных тундрах.	manual	music	
Waterfall	Водопад	manual	music	
at the Baxtorian Falls.	у водопада Баксториан.	manual	music	
Waterlogged	Заболоченный	manual	music	
in Mort Myre Swamp.	в болоте Морт-Майр.	manual	music	
Way of the Enchanter	Путь Чародея	manual	music	
in the Lunar Isle mine.	в шахте Лунного острова.	manual	music	
Way of the Wyrm	Путь Змея	manual	music	
in the Karuulm Slayer Dungeon.	в Подземелье Убийцы Каруулма.	manual	music	
Wayward	Своенравный	manual	music	
in the Jiggig dungeon.	в подземелье Джиггиг.	manual	music	
We are the Fairies	Мы феи	manual	music	
during the Fairytale II - Cure a Queen quest.	во время квеста Fairytale II - Cure a Queen.	manual	music	
Lumbering	Лесозаготовка	manual	music	
in Weiss.	в Вайсе.	manual	music	
Well of Voyage	Колодец Вояжа	manual	music	
during the Regicide quest.	во время квеста «Цареубийство».	manual	music	
Morytanian Mystery	Моританская тайна	manual	music	
during the Darkness of Hallowvale quest.	во время квеста «Тьма Хеллоувейла».	manual	music	
Where Eagles Lair	Где логово орлов	manual	music	
during the Eagles' Peak quest.	во время квеста «Пик Орлов».	manual	music	
Wild Isle	Дикий остров	manual	music	
in the Wilderness.	в пустыне.	manual	music	
Wild Side	Дикая сторона	manual	music	
Wilderness	Дикая природа	manual	music	
Revenants	Ревенанты	manual	music	
in the Revenant Caves.	в пещерах Ревенант.	manual	music	
Wilderness 	 Дикая природа	manual	music	
Wildwood	Уайлдвуд	manual	music	
Winter Funfair	Зимняя ярмарка развлечений	manual	music	
during a Christmas event.	во время рождественского мероприятия.	manual	music	
Ice and Fire	Лед и Пламя	manual	music	
while fighting the Wintertodt.	во время сражения с Винтертодтом.	manual	music	
Witching	Колдовство	manual	music	
Woe of the Wyvern	Горе Виверны	manual	music	
in the Asgarnian Ice Dungeon.	в Асгарнийском ледяном подземелье.	manual	music	
Wonder	Удивляться	manual	music	
Wonderous	Чудесно	manual	music	
near the Legends' Guild.	возле Гильдии Легенд.	manual	music	
Woodland	Лесная местность	manual	music	
at the Iorwerth Camp in Tirannwn.	в лагере Йорверт в Тираннуне.	manual	music	
Walk in the Woods, A	Прогулка в лесу, А.	manual	music	
A Walk in the Woods	Прогулка в лесу	manual	music	
in the Kourend Woodland.	в Курендском лесном массиве.	manual	music	
Work, Work, Work	Работа, работа, работа	manual	music	
Work\t Work\t Work	Работа\т Работа\т Работа	manual	music	
during the Tower of Life quest.	во время квеста «Башня Жизни».	manual	music	
Workshop	Мастерская	manual	music	
in Falador.	в Фаладоре.	manual	music	
Wrath and Ruin	Гнев и Разрушение	manual	music	
in Tolna's Rift.	в Разломе Тольны.	manual	music	
Part Where You Die, The	Часть, где ты умираешь,	manual	music	
The Part Where You Die	Часть, где ты умираешь	manual	music	
during the A Kingdom Divided quest.	во время квеста «Королевство разделено».	manual	music	
Predator Xarpus	Хищник Ксарпус	manual	music	
in the Theatre of Blood.	в Театре Крови.	manual	music	
Last King of the Yarasa	Последний король Ярасы	manual	music	
Xenophobe	Ксенофоб	manual	music	
in the Waterbirth Island Dungeon.	в подземелье острова Рождения Воды.	manual	music	
Festive Party, A	Праздничная вечеринка, А	manual	music	
A Festive Party	Праздничная вечеринка	manual	music	
Yesteryear	Прошлые годы	manual	music	
in Lumbridge.	в Ламбридже.	manual	music	
Spurned Demon, The	Отвергнутый Демон,	manual	music	
The Spurned Demon	Отвергнутый Демон	manual	music	
while fighting Zalcano.	во время боя с Залкано.	manual	music	
Zamorak Zoo	Зоопарк Заморак	manual	music	
in the God Wars Dungeon.	в подземелье Войн Богов.	manual	music	
Zanik's Theme	Тема Заника	manual	music	
during the Land of the Goblins quest.	во время квеста «Земля гоблинов».	manual	music	
Zaros Zeitgeist	Зарос Дух времени	manual	music	
Zealot	Фанатик	manual	music	
at the Water Altar.	у Водного Алтаря.	manual	music	
Zogre Dance	Танец Зогре	manual	music	
south of Castle Wars.	к югу от Castle Wars.	manual	music	
On Thin Ice	На тонком льду	manual	music	
during the Dragon Slayer II quest.	во время квеста «Убийца драконов II».	manual	music	
Zombiism	Зомбиизм	manual	music	
on Harmony Island.	на острове Гармонии.	manual	music	
Old Ones, The	Старые, The	manual	music	
The Old Ones	Древние	manual	music	
during The Garden of Death quest.	во время квеста «Сад смерти».	manual	music	
Secrets of the North	Секреты Севера	manual	music	
during the Secrets of the North quest.	во время квеста «Тайны Севера».	manual	music	
In the Shadows	В Тени	manual	music	
More Than Meets the Eye	Больше, чем кажется на первый взгляд	manual	music	
Vault, The	Хранилище,	manual	music	
The Vault	Хранилище	manual	music	
during the Desert Treasure II - The Fallen Empire quest.	во время задания «Сокровище пустыни II — Павшая империя».	manual	music	
Fallen Empire, The	Падшая Империя	manual	music	
The Fallen Empire	Падшая Империя	manual	music	
Prison Break	Побег из тюрьмы	manual	music	
Scar Tissue	Рубцовая ткань	manual	music	
Worthy Foe, A	Достойный противник, А	manual	music	
A Worthy Foe	Достойный противник	manual	music	
Colossus of the Deep	Колосс глубин	manual	music	
Eye See You	Глаз видит тебя	manual	music	
Blood Rush	Прилив крови	manual	music	
Song of the Silent Choir	Песнь безмолвного хора	manual	music	
Unturned Stones	Неперевернутые камни	manual	music	
Master of Puppets	Мастер кукол	manual	music	
His Faithful Servants	Его верные слуги	manual	music	
Tick Tock	Тик-так	manual	music	
Strangled	Задушенный	manual	music	
Bolrie's Diary	Дневник Болри	manual	music	
during The Path of Glouphrie quest.	во время квеста «Путь Глоуфрия».	manual	music	
Healin' Feelin'	Ощущение исцеления	manual	music	
Longramble Scramble, The	Longramble Scramble, The	manual	music	
The Longramble Scramble	Лонгрэмбл-схватка	manual	music	
Storeroom Shuffle	Перетасовка в кладовой	manual	music	
Terrorbird Tussle	Схватка ужасных птиц	manual	music	
Waste Defaced	Отходы испорчены	manual	music	
Dot's Yuletide	Рождество Дота	manual	music	
Children of the Sun	Дети Солнца	manual	music	
during the Children of the Sun quest.	во время квеста «Дети Солнца».	manual	music	
Plots and Plans	Участки и планы	manual	music	
Burning Sun, The	Пылающее Солнце,	manual	music	
The Burning Sun	Палящее Солнце	manual	music	
Undead Army	Армия нежити	manual	music	
during the Defender of Varrock quest.	во время квеста «Защитник Варрока».	manual	music	
Dream Theatre, The	Театр Мечты,	manual	music	
The Dream Theatre	Театр Мечты	manual	music	
Zombie Invasion	Вторжение зомби	manual	music	
City of Sun, The	Город Солнца,	manual	music	
The City of Sun	Город Солнца	manual	music	
in Civitas illa Fortis.	в Сивитас илья Фортис.	manual	music	
Undying Light, The	Неумирающий Свет,	manual	music	
The Undying Light	Неугасающий Свет	manual	music	
in the Avium Savannah.	в саванне Авиум.	manual	music	
Guidance of Ralos, The	Руководство Ралоса,	manual	music	
The Guidance of Ralos	Руководство Ралоса	manual	music	
on Ralos' Rise.	на Восхождении Ралоса.	manual	music	
Under the Mountain	Под Горой	manual	music	
in Cam Torum.	в Кэм Торуме.	manual	music	
Ready for the Hunt	Готовы к охоте	manual	music	
in the Hunter Guild.	в Гильдии Охотников.	manual	music	
Are You Not Entertained?	Вам не весело?	manual	music	
in the Fortis Colosseum.	в Фортис Колизей.	manual	music	
Moons of Ruin, The	Луны руин, The	manual	music	
The Moons of Ruin	Луны Разрушения	manual	music	
during the Perilous Moons quest.	во время квеста «Опасные луны».	manual	music	
Lost to Time	Потерянный во времени	manual	music	
Sunny Side Up	Солнечная сторона вверх	manual	music	
during the Easter  Holiday Event.	во время празднования Пасхи.	manual	music	
Animal Magnetism	Животный магнетизм	manual	quest	
Learn how to equip Ava's ranged devices.	Узнайте, как использовать дальнобойные устройства Авы.	manual	quest	
Another Slice of H.A.M.	Еще один кусочек ветчины	manual	quest	
Learn how to use the Goblin Village teleport spheres.	Узнайте, как использовать сферы телепортации в Деревне гоблинов.	manual	quest	
Ascent of Arceuus, The	Восхождение на Аркей,	manual	quest	
The Ascent of Arceuus	Восхождение Аркеуса	manual	quest	
Gain the Arceuus Memoirs teleport.	Получите телепорт «Воспоминания Аркеуса».	manual	quest	
Alfred Grimhand's Barcrawl	Баркроул Альфреда Гримхэнда	manual	quest	
MQ: Alfred Grimhand's Barcrawl	MQ: Barcrawl Альфреда Гримхэнда	manual	quest	
Embark on a Barbarian rite of passage.	Пройдите варварский обряд посвящения.	manual	quest	
Bear Your Soul	Неси свою душу	manual	quest	
MQ: Bear Your Soul	MQ: Неси свою душу	manual	quest	
Gain the Soul Bearer.	Получите Носителя Души.	manual	quest	
Below Ice Mountain	Под ледяной горой	manual	quest	
Gain access to the Ruins of Camdozaal.	Получите доступ к руинам Камдозаля.	manual	quest	
Between a Rock...	Между скалой...	manual	quest	
Gain access to the Arzinian Gold Mine.	Получите доступ к золотому руднику Арзиниан.	manual	quest	
Big Chompy Bird Hunting	Охота на крупную птицу Chompy	manual	quest	
Learn how to hunt Chompy Birds.	Узнайте, как охотиться на птиц-чомпи.	manual	quest	
Biohazard	Биологическая опасность	manual	quest	
Unlock the West Ardougne teleport spell.	Разблокируйте заклинание телепортации Западного Ардуна.	manual	quest	
Black Knights' Fortress	Крепость Черных Рыцарей	manual	quest	
Assist the White Knights with their investigation.	Помогите Белым Рыцарям в их расследовании.	manual	quest	
Bone Voyage	Путешествие костей	manual	quest	
Gain access to Fossil Island.	Получите доступ к острову ископаемых.	manual	quest	
Cabin Fever	Кабина лихорадка	manual	quest	
Gain access to Mos'LeHarmless.	Получите доступ к Mos'LeHarmless.	manual	quest	
Client of Kourend	Клиент Куренда	manual	quest	
Gain Kharedst's Memoirs.	Получите мемуары Харедста.	manual	quest	
Clock Tower	Часовая башня	manual	quest	
Help Brother Kojo repair the Clock Tower.	Помогите брату Коджо отремонтировать Часовую башню.	manual	quest	
Cold War	Холодная война	manual	quest	
Gain access to the Penguin Agility Course.	Получите доступ к курсу ловкости Penguin.	manual	quest	
Contact!	Контакт!	manual	quest	
Gain the Keris dagger.	Получите кинжал Керис.	manual	quest	
Cook's Assistant	Помощник повара	manual	quest	
Help the Lumbridge Castle Cook out of his baking bind.	Помогите повару из замка Лумбридж выбраться из затруднительного положения, связанного с выпечкой.	manual	quest	
Corsair Curse, The	Проклятие Корсара	manual	quest	
The Corsair Curse	Проклятие Корсара	manual	quest	
Gain access to the Corsair Cove Bank.	Получите доступ к банку Corsair Cove.	manual	quest	
Creature of Fenkenstrain	Существо Фенкенстрена	manual	quest	
Gain a Ring of Charos.	Получите Кольцо Чароса.	manual	quest	
Curse of the Empty Lord	Проклятие Пустого Лорда	manual	quest	
MQ: Curse of the Empty Lord	MQ: Проклятие Пустого Лорда	manual	quest	
Gain a set of Ghostly Robes.	Получите комплект призрачных мантий.	manual	quest	
Daddy's Home	Папин дом	manual	quest	
MQ: Daddy's Home	MQ: Папин дом	manual	quest	
Learn about the Construction skill.	Узнайте больше о навыке строительства.	manual	quest	
Darkness of Hallowvale	Тьма Халлоувейла	manual	quest	
Learn the reverse Temple Trekking routes.	Изучите обратные маршруты похода к храму.	manual	quest	
Death Plateau	Плато Смерти	manual	quest	
Gain a set of Climbing Boots.	Приобретите комплект альпинистских ботинок.	manual	quest	
Death to the Dorgeshuun	Смерть Доргешуну	manual	quest	
Gain access to the H.A.M Store Room.	Получите доступ в складское помещение HAM.	manual	quest	
Demon Slayer	Убийца демонов	manual	quest	
Face your destiny in Varrock.	Встретьте свою судьбу в Варроке.	manual	quest	
Depths of Despair, The	Глубины отчаяния,	manual	quest	
The Depths of Despair	Глубины отчаяния	manual	quest	
Gain the Hosidius Memoirs teleport.	Получите телепорт «Мемуары Хосидиуса».	manual	quest	
Desert Treasure I	Сокровище пустыни I	manual	quest	
Learn how to use the Ancient Magicks.	Узнайте, как использовать Древнюю Магию.	manual	quest	
Devious Minds	Коварные Умы	manual	quest	
Dig Site, The	Место раскопок,	manual	quest	
The Dig Site	Место раскопок	manual	quest	
Learn how to clean specimens in Varrock Museum.	Узнайте, как чистить экспонаты в музее Варрока.	manual	quest	
Doric's Quest	Поиски Дорика	manual	quest	
Gain early game Mining XP.	Получите опыт майнинга на ранних этапах игры.	manual	quest	
Dragon Slayer I	Убийца драконов I	manual	quest	
